Fecha;CCAA;Provincia;Tipo Producto;Consumo Tm
2024-01;Andalucía;Almería;BIODIESEL;0
2024-01;Andalucía;Almería;GASÓLEO A;26252
2024-01;Andalucía;Almería;GASÓLEO B;6073
2024-01;Andalucía;Almería;GASÓLEO C;439
2024-01;Andalucía;Almería;OTROS GASOLEOS;1277
2024-01;Andalucía;Almería;BIOETANOL;0
2024-01;Andalucía;Almería;GASOLINA  AUTO. S/PB 95 I.O.;5070
2024-01;Andalucía;Almería;GASOLINA  AUTO. S/PB 98 I.O.;248
2024-01;Andalucía;Almería;OTRAS GASOLINAS;1
2024-01;Andalucía;Almería;FUELÓLEO  BIA;187
2024-01;Andalucía;Almería;OTROS FUELÓLEOS;1467
2024-01;Andalucía;Almería;QUEROSENO AVIACIÓN;238
2024-01;Andalucía;Almería;OTROS QUEROSENOS;0
2024-01;Andalucía;Almería;GLP;2774
2024-01;Andalucía;Cádiz;BIODIESEL;23
2024-01;Andalucía;Cádiz;GASÓLEO A;31689
2024-01;Andalucía;Cádiz;GASÓLEO B;6412
2024-01;Andalucía;Cádiz;GASÓLEO C;587
2024-01;Andalucía;Cádiz;OTROS GASOLEOS;89595
2024-01;Andalucía;Cádiz;BIOETANOL;0
2024-01;Andalucía;Cádiz;GASOLINA  AUTO. S/PB 95 I.O.;10254
2024-01;Andalucía;Cádiz;GASOLINA  AUTO. S/PB 98 I.O.;333
2024-01;Andalucía;Cádiz;OTRAS GASOLINAS;33
2024-01;Andalucía;Cádiz;FUELÓLEO  BIA;0
2024-01;Andalucía;Cádiz;OTROS FUELÓLEOS;281833
2024-01;Andalucía;Cádiz;QUEROSENO AVIACIÓN;475
2024-01;Andalucía;Cádiz;OTROS QUEROSENOS;0
2024-01;Andalucía;Cádiz;GLP;4185
2024-01;Andalucía;Córdoba;BIODIESEL;7
2024-01;Andalucía;Córdoba;GASÓLEO A;33156
2024-01;Andalucía;Córdoba;GASÓLEO B;8410
2024-01;Andalucía;Córdoba;GASÓLEO C;1082
2024-01;Andalucía;Córdoba;OTROS GASOLEOS;0
2024-01;Andalucía;Córdoba;BIOETANOL;0
2024-01;Andalucía;Córdoba;GASOLINA  AUTO. S/PB 95 I.O.;5106
2024-01;Andalucía;Córdoba;GASOLINA  AUTO. S/PB 98 I.O.;120
2024-01;Andalucía;Córdoba;OTRAS GASOLINAS;7
2024-01;Andalucía;Córdoba;FUELÓLEO  BIA;35
2024-01;Andalucía;Córdoba;OTROS FUELÓLEOS;0
2024-01;Andalucía;Córdoba;QUEROSENO AVIACIÓN;16
2024-01;Andalucía;Córdoba;OTROS QUEROSENOS;0
2024-01;Andalucía;Córdoba;GLP;2912
2024-01;Andalucía;Granada;BIODIESEL;0
2024-01;Andalucía;Granada;GASÓLEO A;37395
2024-01;Andalucía;Granada;GASÓLEO B;7347
2024-01;Andalucía;Granada;GASÓLEO C;4205
2024-01;Andalucía;Granada;OTROS GASOLEOS;362
2024-01;Andalucía;Granada;BIOETANOL;0
2024-01;Andalucía;Granada;GASOLINA  AUTO. S/PB 95 I.O.;8107
2024-01;Andalucía;Granada;GASOLINA  AUTO. S/PB 98 I.O.;326
2024-01;Andalucía;Granada;OTRAS GASOLINAS;1
2024-01;Andalucía;Granada;FUELÓLEO  BIA;177
2024-01;Andalucía;Granada;OTROS FUELÓLEOS;665
2024-01;Andalucía;Granada;QUEROSENO AVIACIÓN;1072
2024-01;Andalucía;Granada;OTROS QUEROSENOS;0
2024-01;Andalucía;Granada;GLP;4204
2024-01;Andalucía;Huelva;BIODIESEL;0
2024-01;Andalucía;Huelva;GASÓLEO A;23881
2024-01;Andalucía;Huelva;GASÓLEO B;7987
2024-01;Andalucía;Huelva;GASÓLEO C;299
2024-01;Andalucía;Huelva;OTROS GASOLEOS;1028
2024-01;Andalucía;Huelva;BIOETANOL;0
2024-01;Andalucía;Huelva;GASOLINA  AUTO. S/PB 95 I.O.;4260
2024-01;Andalucía;Huelva;GASOLINA  AUTO. S/PB 98 I.O.;101
2024-01;Andalucía;Huelva;OTRAS GASOLINAS;0
2024-01;Andalucía;Huelva;FUELÓLEO  BIA;619
2024-01;Andalucía;Huelva;OTROS FUELÓLEOS;570
2024-01;Andalucía;Huelva;QUEROSENO AVIACIÓN;0
2024-01;Andalucía;Huelva;OTROS QUEROSENOS;0
2024-01;Andalucía;Huelva;GLP;2880
2024-01;Andalucía;Jaén;BIODIESEL;36
2024-01;Andalucía;Jaén;GASÓLEO A;25778
2024-01;Andalucía;Jaén;GASÓLEO B;4908
2024-01;Andalucía;Jaén;GASÓLEO C;1946
2024-01;Andalucía;Jaén;OTROS GASOLEOS;0
2024-01;Andalucía;Jaén;BIOETANOL;0
2024-01;Andalucía;Jaén;GASOLINA  AUTO. S/PB 95 I.O.;4780
2024-01;Andalucía;Jaén;GASOLINA  AUTO. S/PB 98 I.O.;124
2024-01;Andalucía;Jaén;OTRAS GASOLINAS;0
2024-01;Andalucía;Jaén;FUELÓLEO  BIA;26
2024-01;Andalucía;Jaén;OTROS FUELÓLEOS;0
2024-01;Andalucía;Jaén;QUEROSENO AVIACIÓN;10
2024-01;Andalucía;Jaén;OTROS QUEROSENOS;0
2024-01;Andalucía;Jaén;GLP;1893
2024-01;Andalucía;Málaga;BIODIESEL;0
2024-01;Andalucía;Málaga;GASÓLEO A;43911
2024-01;Andalucía;Málaga;GASÓLEO B;4754
2024-01;Andalucía;Málaga;GASÓLEO C;538
2024-01;Andalucía;Málaga;OTROS GASOLEOS;1022
2024-01;Andalucía;Málaga;BIOETANOL;0
2024-01;Andalucía;Málaga;GASOLINA  AUTO. S/PB 95 I.O.;16496
2024-01;Andalucía;Málaga;GASOLINA  AUTO. S/PB 98 I.O.;1038
2024-01;Andalucía;Málaga;OTRAS GASOLINAS;14
2024-01;Andalucía;Málaga;FUELÓLEO  BIA;27
2024-01;Andalucía;Málaga;OTROS FUELÓLEOS;1097
2024-01;Andalucía;Málaga;QUEROSENO AVIACIÓN;32026
2024-01;Andalucía;Málaga;OTROS QUEROSENOS;0
2024-01;Andalucía;Málaga;GLP;6387
2024-01;Andalucía;Sevilla;BIODIESEL;26
2024-01;Andalucía;Sevilla;GASÓLEO A;53767
2024-01;Andalucía;Sevilla;GASÓLEO B;8176
2024-01;Andalucía;Sevilla;GASÓLEO C;836
2024-01;Andalucía;Sevilla;OTROS GASOLEOS;1023
2024-01;Andalucía;Sevilla;BIOETANOL;0
2024-01;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 95 I.O.;14305
2024-01;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 98 I.O.;298
2024-01;Andalucía;Sevilla;OTRAS GASOLINAS;4
2024-01;Andalucía;Sevilla;FUELÓLEO  BIA;355
2024-01;Andalucía;Sevilla;OTROS FUELÓLEOS;561
2024-01;Andalucía;Sevilla;QUEROSENO AVIACIÓN;10967
2024-01;Andalucía;Sevilla;OTROS QUEROSENOS;0
2024-01;Andalucía;Sevilla;GLP;5843
2024-01;Aragón;Huesca;BIODIESEL;0
2024-01;Aragón;Huesca;GASÓLEO A;13158
2024-01;Aragón;Huesca;GASÓLEO B;7135
2024-01;Aragón;Huesca;GASÓLEO C;2459
2024-01;Aragón;Huesca;OTROS GASOLEOS;0
2024-01;Aragón;Huesca;BIOETANOL;0
2024-01;Aragón;Huesca;GASOLINA  AUTO. S/PB 95 I.O.;2773
2024-01;Aragón;Huesca;GASOLINA  AUTO. S/PB 98 I.O.;130
2024-01;Aragón;Huesca;OTRAS GASOLINAS;4
2024-01;Aragón;Huesca;FUELÓLEO  BIA;0
2024-01;Aragón;Huesca;OTROS FUELÓLEOS;0
2024-01;Aragón;Huesca;QUEROSENO AVIACIÓN;0
2024-01;Aragón;Huesca;OTROS QUEROSENOS;0
2024-01;Aragón;Huesca;GLP;3310
2024-01;Aragón;Teruel;BIODIESEL;0
2024-01;Aragón;Teruel;GASÓLEO A;7781
2024-01;Aragón;Teruel;GASÓLEO B;3981
2024-01;Aragón;Teruel;GASÓLEO C;2645
2024-01;Aragón;Teruel;OTROS GASOLEOS;0
2024-01;Aragón;Teruel;BIOETANOL;0
2024-01;Aragón;Teruel;GASOLINA  AUTO. S/PB 95 I.O.;1303
2024-01;Aragón;Teruel;GASOLINA  AUTO. S/PB 98 I.O.;47
2024-01;Aragón;Teruel;OTRAS GASOLINAS;0
2024-01;Aragón;Teruel;FUELÓLEO  BIA;96
2024-01;Aragón;Teruel;OTROS FUELÓLEOS;0
2024-01;Aragón;Teruel;QUEROSENO AVIACIÓN;55
2024-01;Aragón;Teruel;OTROS QUEROSENOS;0
2024-01;Aragón;Teruel;GLP;876
2024-01;Aragón;Zaragoza;BIODIESEL;78
2024-01;Aragón;Zaragoza;GASÓLEO A;40317
2024-01;Aragón;Zaragoza;GASÓLEO B;10770
2024-01;Aragón;Zaragoza;GASÓLEO C;10183
2024-01;Aragón;Zaragoza;OTROS GASOLEOS;17
2024-01;Aragón;Zaragoza;BIOETANOL;0
2024-01;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 95 I.O.;8168
2024-01;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 98 I.O.;256
2024-01;Aragón;Zaragoza;OTRAS GASOLINAS;1
2024-01;Aragón;Zaragoza;FUELÓLEO  BIA;6
2024-01;Aragón;Zaragoza;OTROS FUELÓLEOS;0
2024-01;Aragón;Zaragoza;QUEROSENO AVIACIÓN;6495
2024-01;Aragón;Zaragoza;OTROS QUEROSENOS;0
2024-01;Aragón;Zaragoza;GLP;3003
2024-01;Asturias, Principado de;Asturias;BIODIESEL;0
2024-01;Asturias, Principado de;Asturias;GASÓLEO A;30981
2024-01;Asturias, Principado de;Asturias;GASÓLEO B;7035
2024-01;Asturias, Principado de;Asturias;GASÓLEO C;5137
2024-01;Asturias, Principado de;Asturias;OTROS GASOLEOS;3314
2024-01;Asturias, Principado de;Asturias;BIOETANOL;0
2024-01;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 95 I.O.;7918
2024-01;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 98 I.O.;420
2024-01;Asturias, Principado de;Asturias;OTRAS GASOLINAS;1
2024-01;Asturias, Principado de;Asturias;FUELÓLEO  BIA;607
2024-01;Asturias, Principado de;Asturias;OTROS FUELÓLEOS;321
2024-01;Asturias, Principado de;Asturias;QUEROSENO AVIACIÓN;997
2024-01;Asturias, Principado de;Asturias;OTROS QUEROSENOS;0
2024-01;Asturias, Principado de;Asturias;GLP;3597
2024-01;Balears, Illes;Balears, Illes;BIODIESEL;0
2024-01;Balears, Illes;Balears, Illes;GASÓLEO A;22011
2024-01;Balears, Illes;Balears, Illes;GASÓLEO B;3505
2024-01;Balears, Illes;Balears, Illes;GASÓLEO C;11230
2024-01;Balears, Illes;Balears, Illes;OTROS GASOLEOS;2010
2024-01;Balears, Illes;Balears, Illes;BIOETANOL;0
2024-01;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 95 I.O.;14579
2024-01;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 98 I.O.;589
2024-01;Balears, Illes;Balears, Illes;OTRAS GASOLINAS;15
2024-01;Balears, Illes;Balears, Illes;FUELÓLEO  BIA;0
2024-01;Balears, Illes;Balears, Illes;OTROS FUELÓLEOS;0
2024-01;Balears, Illes;Balears, Illes;QUEROSENO AVIACIÓN;13869
2024-01;Balears, Illes;Balears, Illes;OTROS QUEROSENOS;0
2024-01;Balears, Illes;Balears, Illes;GLP;4589
2024-01;Canarias;Palmas, Las;BIODIESEL;0
2024-01;Canarias;Palmas, Las;GASÓLEO A;28178
2024-01;Canarias;Palmas, Las;GASÓLEO B;0
2024-01;Canarias;Palmas, Las;GASÓLEO C;0
2024-01;Canarias;Palmas, Las;OTROS GASOLEOS;140264
2024-01;Canarias;Palmas, Las;BIOETANOL;0
2024-01;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 95 I.O.;19341
2024-01;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 98 I.O.;3345
2024-01;Canarias;Palmas, Las;OTRAS GASOLINAS;4
2024-01;Canarias;Palmas, Las;FUELÓLEO  BIA;62862
2024-01;Canarias;Palmas, Las;OTROS FUELÓLEOS;83329
2024-01;Canarias;Palmas, Las;QUEROSENO AVIACIÓN;55850
2024-01;Canarias;Palmas, Las;OTROS QUEROSENOS;0
2024-01;Canarias;Palmas, Las;GLP;3503
2024-01;Canarias;Santa Cruz de Tenerife;BIODIESEL;0
2024-01;Canarias;Santa Cruz de Tenerife;GASÓLEO A;28240
2024-01;Canarias;Santa Cruz de Tenerife;GASÓLEO B;0
2024-01;Canarias;Santa Cruz de Tenerife;GASÓLEO C;0
2024-01;Canarias;Santa Cruz de Tenerife;OTROS GASOLEOS;58473
2024-01;Canarias;Santa Cruz de Tenerife;BIOETANOL;0
2024-01;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 95 I.O.;18371
2024-01;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 98 I.O.;5151
2024-01;Canarias;Santa Cruz de Tenerife;OTRAS GASOLINAS;1
2024-01;Canarias;Santa Cruz de Tenerife;FUELÓLEO  BIA;21170
2024-01;Canarias;Santa Cruz de Tenerife;OTROS FUELÓLEOS;27011
2024-01;Canarias;Santa Cruz de Tenerife;QUEROSENO AVIACIÓN;52904
2024-01;Canarias;Santa Cruz de Tenerife;OTROS QUEROSENOS;0
2024-01;Canarias;Santa Cruz de Tenerife;GLP;4057
2024-01;Cantabria;Cantabria;BIODIESEL;0
2024-01;Cantabria;Cantabria;GASÓLEO A;22571
2024-01;Cantabria;Cantabria;GASÓLEO B;5556
2024-01;Cantabria;Cantabria;GASÓLEO C;385
2024-01;Cantabria;Cantabria;OTROS GASOLEOS;930
2024-01;Cantabria;Cantabria;BIOETANOL;0
2024-01;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 95 I.O.;5694
2024-01;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 98 I.O.;230
2024-01;Cantabria;Cantabria;OTRAS GASOLINAS;0
2024-01;Cantabria;Cantabria;FUELÓLEO  BIA;610
2024-01;Cantabria;Cantabria;OTROS FUELÓLEOS;25
2024-01;Cantabria;Cantabria;QUEROSENO AVIACIÓN;573
2024-01;Cantabria;Cantabria;OTROS QUEROSENOS;0
2024-01;Cantabria;Cantabria;GLP;2729
2024-01;Castilla - La Mancha;Albacete;BIODIESEL;0
2024-01;Castilla - La Mancha;Albacete;GASÓLEO A;14741
2024-01;Castilla - La Mancha;Albacete;GASÓLEO B;5761
2024-01;Castilla - La Mancha;Albacete;GASÓLEO C;4039
2024-01;Castilla - La Mancha;Albacete;OTROS GASOLEOS;0
2024-01;Castilla - La Mancha;Albacete;BIOETANOL;0
2024-01;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 95 I.O.;2841
2024-01;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 98 I.O.;116
2024-01;Castilla - La Mancha;Albacete;OTRAS GASOLINAS;0
2024-01;Castilla - La Mancha;Albacete;FUELÓLEO  BIA;0
2024-01;Castilla - La Mancha;Albacete;OTROS FUELÓLEOS;0
2024-01;Castilla - La Mancha;Albacete;QUEROSENO AVIACIÓN;29
2024-01;Castilla - La Mancha;Albacete;OTROS QUEROSENOS;0
2024-01;Castilla - La Mancha;Albacete;GLP;1485
2024-01;Castilla - La Mancha;Ciudad Real;BIODIESEL;2
2024-01;Castilla - La Mancha;Ciudad Real;GASÓLEO A;20618
2024-01;Castilla - La Mancha;Ciudad Real;GASÓLEO B;11368
2024-01;Castilla - La Mancha;Ciudad Real;GASÓLEO C;3963
2024-01;Castilla - La Mancha;Ciudad Real;OTROS GASOLEOS;0
2024-01;Castilla - La Mancha;Ciudad Real;BIOETANOL;0
2024-01;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 95 I.O.;3836
2024-01;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 98 I.O.;109
2024-01;Castilla - La Mancha;Ciudad Real;OTRAS GASOLINAS;0
2024-01;Castilla - La Mancha;Ciudad Real;FUELÓLEO  BIA;31
2024-01;Castilla - La Mancha;Ciudad Real;OTROS FUELÓLEOS;0
2024-01;Castilla - La Mancha;Ciudad Real;QUEROSENO AVIACIÓN;10
2024-01;Castilla - La Mancha;Ciudad Real;OTROS QUEROSENOS;0
2024-01;Castilla - La Mancha;Ciudad Real;GLP;1644
2024-01;Castilla - La Mancha;Cuenca;BIODIESEL;0
2024-01;Castilla - La Mancha;Cuenca;GASÓLEO A;12635
2024-01;Castilla - La Mancha;Cuenca;GASÓLEO B;9104
2024-01;Castilla - La Mancha;Cuenca;GASÓLEO C;1973
2024-01;Castilla - La Mancha;Cuenca;OTROS GASOLEOS;0
2024-01;Castilla - La Mancha;Cuenca;BIOETANOL;0
2024-01;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 95 I.O.;1966
2024-01;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 98 I.O.;68
2024-01;Castilla - La Mancha;Cuenca;OTRAS GASOLINAS;0
2024-01;Castilla - La Mancha;Cuenca;FUELÓLEO  BIA;0
2024-01;Castilla - La Mancha;Cuenca;OTROS FUELÓLEOS;0
2024-01;Castilla - La Mancha;Cuenca;QUEROSENO AVIACIÓN;11
2024-01;Castilla - La Mancha;Cuenca;OTROS QUEROSENOS;0
2024-01;Castilla - La Mancha;Cuenca;GLP;1123
2024-01;Castilla - La Mancha;Guadalajara;BIODIESEL;0
2024-01;Castilla - La Mancha;Guadalajara;GASÓLEO A;11364
2024-01;Castilla - La Mancha;Guadalajara;GASÓLEO B;4209
2024-01;Castilla - La Mancha;Guadalajara;GASÓLEO C;4984
2024-01;Castilla - La Mancha;Guadalajara;OTROS GASOLEOS;0
2024-01;Castilla - La Mancha;Guadalajara;BIOETANOL;0
2024-01;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 95 I.O.;3097
2024-01;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 98 I.O.;87
2024-01;Castilla - La Mancha;Guadalajara;OTRAS GASOLINAS;0
2024-01;Castilla - La Mancha;Guadalajara;FUELÓLEO  BIA;25
2024-01;Castilla - La Mancha;Guadalajara;OTROS FUELÓLEOS;0
2024-01;Castilla - La Mancha;Guadalajara;QUEROSENO AVIACIÓN;10
2024-01;Castilla - La Mancha;Guadalajara;OTROS QUEROSENOS;0
2024-01;Castilla - La Mancha;Guadalajara;GLP;865
2024-01;Castilla - La Mancha;Toledo;BIODIESEL;0
2024-01;Castilla - La Mancha;Toledo;GASÓLEO A;31021
2024-01;Castilla - La Mancha;Toledo;GASÓLEO B;14355
2024-01;Castilla - La Mancha;Toledo;GASÓLEO C;9076
2024-01;Castilla - La Mancha;Toledo;OTROS GASOLEOS;0
2024-01;Castilla - La Mancha;Toledo;BIOETANOL;0
2024-01;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 95 I.O.;6728
2024-01;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 98 I.O.;234
2024-01;Castilla - La Mancha;Toledo;OTRAS GASOLINAS;0
2024-01;Castilla - La Mancha;Toledo;FUELÓLEO  BIA;68
2024-01;Castilla - La Mancha;Toledo;OTROS FUELÓLEOS;0
2024-01;Castilla - La Mancha;Toledo;QUEROSENO AVIACIÓN;13
2024-01;Castilla - La Mancha;Toledo;OTROS QUEROSENOS;0
2024-01;Castilla - La Mancha;Toledo;GLP;3187
2024-01;Castilla y León;Ávila;BIODIESEL;0
2024-01;Castilla y León;Ávila;GASÓLEO A;5931
2024-01;Castilla y León;Ávila;GASÓLEO B;3151
2024-01;Castilla y León;Ávila;GASÓLEO C;1741
2024-01;Castilla y León;Ávila;OTROS GASOLEOS;0
2024-01;Castilla y León;Ávila;BIOETANOL;0
2024-01;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 95 I.O.;1405
2024-01;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 98 I.O.;48
2024-01;Castilla y León;Ávila;OTRAS GASOLINAS;0
2024-01;Castilla y León;Ávila;FUELÓLEO  BIA;0
2024-01;Castilla y León;Ávila;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Ávila;QUEROSENO AVIACIÓN;0
2024-01;Castilla y León;Ávila;OTROS QUEROSENOS;0
2024-01;Castilla y León;Ávila;GLP;1045
2024-01;Castilla y León;Burgos;BIODIESEL;0
2024-01;Castilla y León;Burgos;GASÓLEO A;19347
2024-01;Castilla y León;Burgos;GASÓLEO B;5227
2024-01;Castilla y León;Burgos;GASÓLEO C;1559
2024-01;Castilla y León;Burgos;OTROS GASOLEOS;0
2024-01;Castilla y León;Burgos;BIOETANOL;0
2024-01;Castilla y León;Burgos;GASOLINA  AUTO. S/PB 95 I.O.;3767
2024-01;Castilla y León;Burgos;GASOLINA  AUTO. S/PB 98 I.O.;164
2024-01;Castilla y León;Burgos;OTRAS GASOLINAS;12
2024-01;Castilla y León;Burgos;FUELÓLEO  BIA;159
2024-01;Castilla y León;Burgos;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Burgos;QUEROSENO AVIACIÓN;7
2024-01;Castilla y León;Burgos;OTROS QUEROSENOS;0
2024-01;Castilla y León;Burgos;GLP;1219
2024-01;Castilla y León;León;BIODIESEL;4
2024-01;Castilla y León;León;GASÓLEO A;23458
2024-01;Castilla y León;León;GASÓLEO B;10206
2024-01;Castilla y León;León;GASÓLEO C;8400
2024-01;Castilla y León;León;OTROS GASOLEOS;0
2024-01;Castilla y León;León;BIOETANOL;0
2024-01;Castilla y León;León;GASOLINA  AUTO. S/PB 95 I.O.;4548
2024-01;Castilla y León;León;GASOLINA  AUTO. S/PB 98 I.O.;183
2024-01;Castilla y León;León;OTRAS GASOLINAS;0
2024-01;Castilla y León;León;FUELÓLEO  BIA;0
2024-01;Castilla y León;León;OTROS FUELÓLEOS;0
2024-01;Castilla y León;León;QUEROSENO AVIACIÓN;28
2024-01;Castilla y León;León;OTROS QUEROSENOS;0
2024-01;Castilla y León;León;GLP;2199
2024-01;Castilla y León;Palencia;BIODIESEL;6
2024-01;Castilla y León;Palencia;GASÓLEO A;17425
2024-01;Castilla y León;Palencia;GASÓLEO B;4186
2024-01;Castilla y León;Palencia;GASÓLEO C;1423
2024-01;Castilla y León;Palencia;OTROS GASOLEOS;0
2024-01;Castilla y León;Palencia;BIOETANOL;0
2024-01;Castilla y León;Palencia;GASOLINA  AUTO. S/PB 95 I.O.;1383
2024-01;Castilla y León;Palencia;GASOLINA  AUTO. S/PB 98 I.O.;58
2024-01;Castilla y León;Palencia;OTRAS GASOLINAS;0
2024-01;Castilla y León;Palencia;FUELÓLEO  BIA;25
2024-01;Castilla y León;Palencia;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Palencia;QUEROSENO AVIACIÓN;0
2024-01;Castilla y León;Palencia;OTROS QUEROSENOS;0
2024-01;Castilla y León;Palencia;GLP;634
2024-01;Castilla y León;Salamanca;BIODIESEL;3
2024-01;Castilla y León;Salamanca;GASÓLEO A;18788
2024-01;Castilla y León;Salamanca;GASÓLEO B;4890
2024-01;Castilla y León;Salamanca;GASÓLEO C;4463
2024-01;Castilla y León;Salamanca;OTROS GASOLEOS;0
2024-01;Castilla y León;Salamanca;BIOETANOL;0
2024-01;Castilla y León;Salamanca;GASOLINA  AUTO. S/PB 95 I.O.;2596
2024-01;Castilla y León;Salamanca;GASOLINA  AUTO. S/PB 98 I.O.;115
2024-01;Castilla y León;Salamanca;OTRAS GASOLINAS;9
2024-01;Castilla y León;Salamanca;FUELÓLEO  BIA;0
2024-01;Castilla y León;Salamanca;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Salamanca;QUEROSENO AVIACIÓN;7
2024-01;Castilla y León;Salamanca;OTROS QUEROSENOS;0
2024-01;Castilla y León;Salamanca;GLP;1419
2024-01;Castilla y León;Segovia;BIODIESEL;0
2024-01;Castilla y León;Segovia;GASÓLEO A;7509
2024-01;Castilla y León;Segovia;GASÓLEO B;3875
2024-01;Castilla y León;Segovia;GASÓLEO C;2875
2024-01;Castilla y León;Segovia;OTROS GASOLEOS;0
2024-01;Castilla y León;Segovia;BIOETANOL;0
2024-01;Castilla y León;Segovia;GASOLINA  AUTO. S/PB 95 I.O.;1878
2024-01;Castilla y León;Segovia;GASOLINA  AUTO. S/PB 98 I.O.;75
2024-01;Castilla y León;Segovia;OTRAS GASOLINAS;0
2024-01;Castilla y León;Segovia;FUELÓLEO  BIA;26
2024-01;Castilla y León;Segovia;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Segovia;QUEROSENO AVIACIÓN;0
2024-01;Castilla y León;Segovia;OTROS QUEROSENOS;0
2024-01;Castilla y León;Segovia;GLP;1114
2024-01;Castilla y León;Soria;BIODIESEL;0
2024-01;Castilla y León;Soria;GASÓLEO A;5068
2024-01;Castilla y León;Soria;GASÓLEO B;2094
2024-01;Castilla y León;Soria;GASÓLEO C;1343
2024-01;Castilla y León;Soria;OTROS GASOLEOS;0
2024-01;Castilla y León;Soria;BIOETANOL;0
2024-01;Castilla y León;Soria;GASOLINA  AUTO. S/PB 95 I.O.;864
2024-01;Castilla y León;Soria;GASOLINA  AUTO. S/PB 98 I.O.;40
2024-01;Castilla y León;Soria;OTRAS GASOLINAS;0
2024-01;Castilla y León;Soria;FUELÓLEO  BIA;0
2024-01;Castilla y León;Soria;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Soria;QUEROSENO AVIACIÓN;0
2024-01;Castilla y León;Soria;OTROS QUEROSENOS;0
2024-01;Castilla y León;Soria;GLP;443
2024-01;Castilla y León;Valladolid;BIODIESEL;3
2024-01;Castilla y León;Valladolid;GASÓLEO A;22141
2024-01;Castilla y León;Valladolid;GASÓLEO B;5571
2024-01;Castilla y León;Valladolid;GASÓLEO C;4074
2024-01;Castilla y León;Valladolid;OTROS GASOLEOS;0
2024-01;Castilla y León;Valladolid;BIOETANOL;0
2024-01;Castilla y León;Valladolid;GASOLINA  AUTO. S/PB 95 I.O.;4759
2024-01;Castilla y León;Valladolid;GASOLINA  AUTO. S/PB 98 I.O.;177
2024-01;Castilla y León;Valladolid;OTRAS GASOLINAS;2
2024-01;Castilla y León;Valladolid;FUELÓLEO  BIA;25
2024-01;Castilla y León;Valladolid;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Valladolid;QUEROSENO AVIACIÓN;127
2024-01;Castilla y León;Valladolid;OTROS QUEROSENOS;0
2024-01;Castilla y León;Valladolid;GLP;1308
2024-01;Castilla y León;Zamora;BIODIESEL;3
2024-01;Castilla y León;Zamora;GASÓLEO A;13461
2024-01;Castilla y León;Zamora;GASÓLEO B;5718
2024-01;Castilla y León;Zamora;GASÓLEO C;1290
2024-01;Castilla y León;Zamora;OTROS GASOLEOS;0
2024-01;Castilla y León;Zamora;BIOETANOL;0
2024-01;Castilla y León;Zamora;GASOLINA  AUTO. S/PB 95 I.O.;1500
2024-01;Castilla y León;Zamora;GASOLINA  AUTO. S/PB 98 I.O.;71
2024-01;Castilla y León;Zamora;OTRAS GASOLINAS;0
2024-01;Castilla y León;Zamora;FUELÓLEO  BIA;0
2024-01;Castilla y León;Zamora;OTROS FUELÓLEOS;0
2024-01;Castilla y León;Zamora;QUEROSENO AVIACIÓN;0
2024-01;Castilla y León;Zamora;OTROS QUEROSENOS;0
2024-01;Castilla y León;Zamora;GLP;780
2024-01;Cataluña;Barcelona;BIODIESEL;80
2024-01;Cataluña;Barcelona;GASÓLEO A;132039
2024-01;Cataluña;Barcelona;GASÓLEO B;24253
2024-01;Cataluña;Barcelona;GASÓLEO C;7721
2024-01;Cataluña;Barcelona;OTROS GASOLEOS;34249
