Fecha;CCAA;Provincia;Tipo Producto;Consumo Tm
2023-01;Andalucía;Córdoba;OTROS FUELÓLEOS;0
2023-01;Andalucía;Córdoba;QUEROSENO AVIACIÓN;13
2023-01;Andalucía;Córdoba;OTROS QUEROSENOS;0
2023-01;Andalucía;Córdoba;GLP;2786
2023-01;Andalucía;Granada;BIODIESEL;0
2023-01;Andalucía;Granada;GASÓLEO A;28469
2023-01;Andalucía;Granada;GASÓLEO B;7230
2023-01;Andalucía;Granada;GASÓLEO C;2426
2023-01;Andalucía;Granada;OTROS GASOLEOS;140
2023-01;Andalucía;Granada;BIOETANOL;0
2023-01;Andalucía;Granada;GASOLINA  AUTO. S/PB 95 I.O.;6548
2023-01;Andalucía;Granada;GASOLINA  AUTO. S/PB 98 I.O.;290
2023-01;Andalucía;Granada;OTRAS GASOLINAS;0
2023-01;Andalucía;Granada;FUELÓLEO  BIA;317
2023-01;Andalucía;Granada;OTROS FUELÓLEOS;503
2023-01;Andalucía;Granada;QUEROSENO AVIACIÓN;476
2023-01;Andalucía;Granada;OTROS QUEROSENOS;0
2023-01;Andalucía;Granada;GLP;4180
2023-01;Andalucía;Huelva;BIODIESEL;0
2023-01;Andalucía;Huelva;GASÓLEO A;21101
2023-01;Andalucía;Huelva;GASÓLEO B;7245
2023-01;Andalucía;Huelva;GASÓLEO C;127
2023-01;Andalucía;Huelva;OTROS GASOLEOS;2837
2023-01;Andalucía;Huelva;BIOETANOL;0
2023-01;Andalucía;Huelva;GASOLINA  AUTO. S/PB 95 I.O.;3705
2023-01;Andalucía;Huelva;GASOLINA  AUTO. S/PB 98 I.O.;116
2023-01;Andalucía;Huelva;OTRAS GASOLINAS;0
2023-01;Andalucía;Huelva;FUELÓLEO  BIA;607
2023-01;Andalucía;Huelva;OTROS FUELÓLEOS;9736
2023-01;Andalucía;Huelva;QUEROSENO AVIACIÓN;0
2023-01;Andalucía;Huelva;OTROS QUEROSENOS;0
2023-01;Andalucía;Huelva;GLP;2866
2023-01;Andalucía;Jaén;BIODIESEL;0
2023-01;Andalucía;Jaén;GASÓLEO A;26937
2023-01;Andalucía;Jaén;GASÓLEO B;5109
2023-01;Andalucía;Jaén;GASÓLEO C;818
2023-01;Andalucía;Jaén;OTROS GASOLEOS;0
2023-01;Andalucía;Jaén;BIOETANOL;0
2023-01;Andalucía;Jaén;GASOLINA  AUTO. S/PB 95 I.O.;4595
2023-01;Andalucía;Jaén;GASOLINA  AUTO. S/PB 98 I.O.;96
2023-01;Andalucía;Jaén;OTRAS GASOLINAS;1
2023-01;Andalucía;Jaén;FUELÓLEO  BIA;1194
2023-01;Andalucía;Jaén;OTROS FUELÓLEOS;0
2023-01;Andalucía;Jaén;QUEROSENO AVIACIÓN;0
2023-01;Andalucía;Jaén;OTROS QUEROSENOS;0
2023-01;Andalucía;Jaén;GLP;1911
2023-01;Andalucía;Málaga;BIODIESEL;0
2023-01;Andalucía;Málaga;GASÓLEO A;41304
2023-01;Andalucía;Málaga;GASÓLEO B;4474
2023-01;Andalucía;Málaga;GASÓLEO C;495
2023-01;Andalucía;Málaga;OTROS GASOLEOS;443
2023-01;Andalucía;Málaga;BIOETANOL;0
2023-01;Andalucía;Málaga;GASOLINA  AUTO. S/PB 95 I.O.;14138
2023-01;Andalucía;Málaga;GASOLINA  AUTO. S/PB 98 I.O.;877
2023-01;Andalucía;Málaga;OTRAS GASOLINAS;13
2023-01;Andalucía;Málaga;FUELÓLEO  BIA;76
2023-01;Andalucía;Málaga;OTROS FUELÓLEOS;1875
2023-01;Andalucía;Málaga;QUEROSENO AVIACIÓN;24391
2023-01;Andalucía;Málaga;OTROS QUEROSENOS;0
2023-01;Andalucía;Málaga;GLP;6090
2023-01;Andalucía;Sevilla;BIODIESEL;0
2023-01;Andalucía;Sevilla;GASÓLEO A;48755
2023-01;Andalucía;Sevilla;GASÓLEO B;7394
2023-01;Andalucía;Sevilla;GASÓLEO C;776
2023-01;Andalucía;Sevilla;OTROS GASOLEOS;770
2023-01;Andalucía;Sevilla;BIOETANOL;0
2023-01;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 95 I.O.;12405
2023-01;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 98 I.O.;267
2023-01;Andalucía;Sevilla;OTRAS GASOLINAS;8
2023-01;Andalucía;Sevilla;FUELÓLEO  BIA;816
2023-01;Andalucía;Sevilla;OTROS FUELÓLEOS;233
2023-01;Andalucía;Sevilla;QUEROSENO AVIACIÓN;9281
2023-01;Andalucía;Sevilla;OTROS QUEROSENOS;0
2023-01;Andalucía;Sevilla;GLP;5720
2023-01;Aragón;Huesca;BIODIESEL;0
2023-01;Aragón;Huesca;GASÓLEO A;12963
2023-01;Aragón;Huesca;GASÓLEO B;7440
2023-01;Aragón;Huesca;GASÓLEO C;1348
2023-01;Aragón;Huesca;OTROS GASOLEOS;0
2023-01;Aragón;Huesca;BIOETANOL;0
2023-01;Aragón;Huesca;GASOLINA  AUTO. S/PB 95 I.O.;2409
2023-01;Aragón;Huesca;GASOLINA  AUTO. S/PB 98 I.O.;126
2023-01;Aragón;Huesca;OTRAS GASOLINAS;1
2023-01;Aragón;Huesca;FUELÓLEO  BIA;30
2023-01;Aragón;Huesca;OTROS FUELÓLEOS;0
2023-01;Aragón;Huesca;QUEROSENO AVIACIÓN;0
2023-01;Aragón;Huesca;OTROS QUEROSENOS;0
2023-01;Aragón;Huesca;GLP;2857
2023-01;Aragón;Teruel;BIODIESEL;0
2023-01;Aragón;Teruel;GASÓLEO A;7581
2023-01;Aragón;Teruel;GASÓLEO B;4542
2023-01;Aragón;Teruel;GASÓLEO C;1112
2023-01;Aragón;Teruel;OTROS GASOLEOS;0
2023-01;Aragón;Teruel;BIOETANOL;0
2023-01;Aragón;Teruel;GASOLINA  AUTO. S/PB 95 I.O.;1074
2023-01;Aragón;Teruel;GASOLINA  AUTO. S/PB 98 I.O.;40
2023-01;Aragón;Teruel;OTRAS GASOLINAS;0
2023-01;Aragón;Teruel;FUELÓLEO  BIA;87
2023-01;Aragón;Teruel;OTROS FUELÓLEOS;0
2023-01;Aragón;Teruel;QUEROSENO AVIACIÓN;27
2023-01;Aragón;Teruel;OTROS QUEROSENOS;1
2023-01;Aragón;Teruel;GLP;804
2023-01;Aragón;Zaragoza;BIODIESEL;0
2023-01;Aragón;Zaragoza;GASÓLEO A;37136
2023-01;Aragón;Zaragoza;GASÓLEO B;9411
2023-01;Aragón;Zaragoza;GASÓLEO C;8169
2023-01;Aragón;Zaragoza;OTROS GASOLEOS;17
2023-01;Aragón;Zaragoza;BIOETANOL;0
2023-01;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 95 I.O.;6749
2023-01;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 98 I.O.;168
2023-01;Aragón;Zaragoza;OTRAS GASOLINAS;1
2023-01;Aragón;Zaragoza;FUELÓLEO  BIA;401
2023-01;Aragón;Zaragoza;OTROS FUELÓLEOS;0
2023-01;Aragón;Zaragoza;QUEROSENO AVIACIÓN;5228
2023-01;Aragón;Zaragoza;OTROS QUEROSENOS;0
2023-01;Aragón;Zaragoza;GLP;2847
2023-01;Asturias, Principado de;Asturias;BIODIESEL;0
2023-01;Asturias, Principado de;Asturias;GASÓLEO A;28805
2023-01;Asturias, Principado de;Asturias;GASÓLEO B;6562
2023-01;Asturias, Principado de;Asturias;GASÓLEO C;3702
2023-01;Asturias, Principado de;Asturias;OTROS GASOLEOS;3926
2023-01;Asturias, Principado de;Asturias;BIOETANOL;0
2023-01;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 95 I.O.;6378
2023-01;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 98 I.O.;330
2023-01;Asturias, Principado de;Asturias;OTRAS GASOLINAS;3
2023-01;Asturias, Principado de;Asturias;FUELÓLEO  BIA;7370
2023-01;Asturias, Principado de;Asturias;OTROS FUELÓLEOS;481
2023-01;Asturias, Principado de;Asturias;QUEROSENO AVIACIÓN;1133
2023-01;Asturias, Principado de;Asturias;OTROS QUEROSENOS;0
2023-01;Asturias, Principado de;Asturias;GLP;3208
2023-01;Balears, Illes;Balears, Illes;BIODIESEL;0
2023-01;Balears, Illes;Balears, Illes;GASÓLEO A;19729
2023-01;Balears, Illes;Balears, Illes;GASÓLEO B;4459
2023-01;Balears, Illes;Balears, Illes;GASÓLEO C;19160
2023-01;Balears, Illes;Balears, Illes;OTROS GASOLEOS;1844
2023-01;Balears, Illes;Balears, Illes;BIOETANOL;0
2023-01;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 95 I.O.;12625
2023-01;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 98 I.O.;547
2023-01;Balears, Illes;Balears, Illes;OTRAS GASOLINAS;13
2023-01;Balears, Illes;Balears, Illes;FUELÓLEO  BIA;25
2023-01;Balears, Illes;Balears, Illes;OTROS FUELÓLEOS;0
2023-01;Balears, Illes;Balears, Illes;QUEROSENO AVIACIÓN;12237
2023-01;Balears, Illes;Balears, Illes;OTROS QUEROSENOS;0
2023-01;Balears, Illes;Balears, Illes;GLP;4545
2023-01;Canarias;Palmas, Las;BIODIESEL;0
2023-01;Canarias;Palmas, Las;GASÓLEO A;25352
2023-01;Canarias;Palmas, Las;GASÓLEO B;0
2023-01;Canarias;Palmas, Las;GASÓLEO C;0
2023-01;Canarias;Palmas, Las;OTROS GASOLEOS;92105
2023-01;Canarias;Palmas, Las;BIOETANOL;0
2023-01;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 95 I.O.;17725
2023-01;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 98 I.O.;2982
2023-01;Canarias;Palmas, Las;OTRAS GASOLINAS;6
2023-01;Canarias;Palmas, Las;FUELÓLEO  BIA;40376
2023-01;Canarias;Palmas, Las;OTROS FUELÓLEOS;74185
2023-01;Canarias;Palmas, Las;QUEROSENO AVIACIÓN;53856
2023-01;Canarias;Palmas, Las;OTROS QUEROSENOS;0
2023-01;Canarias;Palmas, Las;GLP;3439
2023-01;Canarias;Santa Cruz de Tenerife;BIODIESEL;0
2023-01;Canarias;Santa Cruz de Tenerife;GASÓLEO A;24584
2023-01;Canarias;Santa Cruz de Tenerife;GASÓLEO B;0
2023-01;Canarias;Santa Cruz de Tenerife;GASÓLEO C;0
2023-01;Canarias;Santa Cruz de Tenerife;OTROS GASOLEOS;41676
2023-01;Canarias;Santa Cruz de Tenerife;BIOETANOL;0
2023-01;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 95 I.O.;16271
2023-01;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 98 I.O.;4367
2023-01;Canarias;Santa Cruz de Tenerife;OTRAS GASOLINAS;0
2023-01;Canarias;Santa Cruz de Tenerife;FUELÓLEO  BIA;23071
2023-01;Canarias;Santa Cruz de Tenerife;OTROS FUELÓLEOS;25937
2023-01;Canarias;Santa Cruz de Tenerife;QUEROSENO AVIACIÓN;52481
2023-01;Canarias;Santa Cruz de Tenerife;OTROS QUEROSENOS;1
2023-01;Canarias;Santa Cruz de Tenerife;GLP;4014
2023-01;Cantabria;Cantabria;BIODIESEL;0
2023-01;Cantabria;Cantabria;GASÓLEO A;20423
2023-01;Cantabria;Cantabria;GASÓLEO B;4306
2023-01;Cantabria;Cantabria;GASÓLEO C;289
2023-01;Cantabria;Cantabria;OTROS GASOLEOS;286
2023-01;Cantabria;Cantabria;BIOETANOL;0
2023-01;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 95 I.O.;4390
2023-01;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 98 I.O.;146
2023-01;Cantabria;Cantabria;OTRAS GASOLINAS;1
2023-01;Cantabria;Cantabria;FUELÓLEO  BIA;524
2023-01;Cantabria;Cantabria;OTROS FUELÓLEOS;0
2023-01;Cantabria;Cantabria;QUEROSENO AVIACIÓN;782
2023-01;Cantabria;Cantabria;OTROS QUEROSENOS;0
2023-01;Cantabria;Cantabria;GLP;2352
2023-01;Castilla - La Mancha;Albacete;BIODIESEL;0
2023-01;Castilla - La Mancha;Albacete;GASÓLEO A;14906
2023-01;Castilla - La Mancha;Albacete;GASÓLEO B;6990
2023-01;Castilla - La Mancha;Albacete;GASÓLEO C;2213
2023-01;Castilla - La Mancha;Albacete;OTROS GASOLEOS;0
2023-01;Castilla - La Mancha;Albacete;BIOETANOL;0
2023-01;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 95 I.O.;2308
2023-01;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 98 I.O.;88
2023-01;Castilla - La Mancha;Albacete;OTRAS GASOLINAS;0
2023-01;Castilla - La Mancha;Albacete;FUELÓLEO  BIA;647
2023-01;Castilla - La Mancha;Albacete;OTROS FUELÓLEOS;0
2023-01;Castilla - La Mancha;Albacete;QUEROSENO AVIACIÓN;42
2023-01;Castilla - La Mancha;Albacete;OTROS QUEROSENOS;0
2023-01;Castilla - La Mancha;Albacete;GLP;1475
2023-01;Castilla - La Mancha;Ciudad Real;BIODIESEL;0
2023-01;Castilla - La Mancha;Ciudad Real;GASÓLEO A;21671
2023-01;Castilla - La Mancha;Ciudad Real;GASÓLEO B;7283
2023-01;Castilla - La Mancha;Ciudad Real;GASÓLEO C;2667
2023-01;Castilla - La Mancha;Ciudad Real;OTROS GASOLEOS;0
2023-01;Castilla - La Mancha;Ciudad Real;BIOETANOL;0
2023-01;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 95 I.O.;3072
2023-01;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 98 I.O.;93
2023-01;Castilla - La Mancha;Ciudad Real;OTRAS GASOLINAS;0
2023-01;Castilla - La Mancha;Ciudad Real;FUELÓLEO  BIA;467
2023-01;Castilla - La Mancha;Ciudad Real;OTROS FUELÓLEOS;0
2023-01;Castilla - La Mancha;Ciudad Real;QUEROSENO AVIACIÓN;41
2023-01;Castilla - La Mancha;Ciudad Real;OTROS QUEROSENOS;0
2023-01;Castilla - La Mancha;Ciudad Real;GLP;1488
2023-01;Castilla - La Mancha;Cuenca;BIODIESEL;0
2023-01;Castilla - La Mancha;Cuenca;GASÓLEO A;12894
2023-01;Castilla - La Mancha;Cuenca;GASÓLEO B;8741
2023-01;Castilla - La Mancha;Cuenca;GASÓLEO C;1176
2023-01;Castilla - La Mancha;Cuenca;OTROS GASOLEOS;0
2023-01;Castilla - La Mancha;Cuenca;BIOETANOL;0
2023-01;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 95 I.O.;1697
2023-01;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 98 I.O.;54
2023-01;Castilla - La Mancha;Cuenca;OTRAS GASOLINAS;3
2023-01;Castilla - La Mancha;Cuenca;FUELÓLEO  BIA;1328
2023-01;Castilla - La Mancha;Cuenca;OTROS FUELÓLEOS;0
2023-01;Castilla - La Mancha;Cuenca;QUEROSENO AVIACIÓN;28
2023-01;Castilla - La Mancha;Cuenca;OTROS QUEROSENOS;0
2023-01;Castilla - La Mancha;Cuenca;GLP;1051
2023-01;Castilla - La Mancha;Guadalajara;BIODIESEL;0
2023-01;Castilla - La Mancha;Guadalajara;GASÓLEO A;12848
2023-01;Castilla - La Mancha;Guadalajara;GASÓLEO B;6502
2023-01;Castilla - La Mancha;Guadalajara;GASÓLEO C;2085
2023-01;Castilla - La Mancha;Guadalajara;OTROS GASOLEOS;0
2023-01;Castilla - La Mancha;Guadalajara;BIOETANOL;0
2023-01;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 95 I.O.;2506
2023-01;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 98 I.O.;74
2023-01;Castilla - La Mancha;Guadalajara;OTRAS GASOLINAS;0
2023-01;Castilla - La Mancha;Guadalajara;FUELÓLEO  BIA;0
2023-01;Castilla - La Mancha;Guadalajara;OTROS FUELÓLEOS;0
2023-01;Castilla - La Mancha;Guadalajara;QUEROSENO AVIACIÓN;0
2023-01;Castilla - La Mancha;Guadalajara;OTROS QUEROSENOS;0
2023-01;Castilla - La Mancha;Guadalajara;GLP;805
2023-01;Castilla - La Mancha;Toledo;BIODIESEL;0
2023-01;Castilla - La Mancha;Toledo;GASÓLEO A;29976
2023-01;Castilla - La Mancha;Toledo;GASÓLEO B;14722
2023-01;Castilla - La Mancha;Toledo;GASÓLEO C;6466
2023-01;Castilla - La Mancha;Toledo;OTROS GASOLEOS;0
2023-01;Castilla - La Mancha;Toledo;BIOETANOL;0
2023-01;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 95 I.O.;5361
2023-01;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 98 I.O.;194
2023-01;Castilla - La Mancha;Toledo;OTRAS GASOLINAS;24
2023-01;Castilla - La Mancha;Toledo;FUELÓLEO  BIA;90
2023-01;Castilla - La Mancha;Toledo;OTROS FUELÓLEOS;0
2023-01;Castilla - La Mancha;Toledo;QUEROSENO AVIACIÓN;33
2023-01;Castilla - La Mancha;Toledo;OTROS QUEROSENOS;0
2023-01;Castilla - La Mancha;Toledo;GLP;3147
2023-01;Castilla y León;Ávila;BIODIESEL;0
2023-01;Castilla y León;Ávila;GASÓLEO A;5676
2023-01;Castilla y León;Ávila;GASÓLEO B;3261
2023-01;Castilla y León;Ávila;GASÓLEO C;953
2023-01;Castilla y León;Ávila;OTROS GASOLEOS;0
2023-01;Castilla y León;Ávila;BIOETANOL;0
2023-01;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 95 I.O.;1194
2023-01;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 98 I.O.;41
2023-01;Castilla y León;Ávila;OTRAS GASOLINAS;0
2023-01;Castilla y León;Ávila;FUELÓLEO  BIA;0
2023-01;Castilla y León;Ávila;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Ávila;QUEROSENO AVIACIÓN;9
2023-01;Castilla y León;Ávila;OTROS QUEROSENOS;0
2023-01;Castilla y León;Ávila;GLP;1011
2023-01;Castilla y León;Burgos;BIODIESEL;0
2023-01;Castilla y León;Burgos;GASÓLEO A;19251
2023-01;Castilla y León;Burgos;GASÓLEO B;5993
2023-01;Castilla y León;Burgos;GASÓLEO C;1441
2023-01;Castilla y León;Burgos;OTROS GASOLEOS;0
2023-01;Castilla y León;Burgos;BIOETANOL;0
2023-01;Castilla y León;Burgos;GASOLINA  AUTO. S/PB 95 I.O.;2922
2023-01;Castilla y León;Burgos;GASOLINA  AUTO. S/PB 98 I.O.;133
2023-01;Castilla y León;Burgos;OTRAS GASOLINAS;7
2023-01;Castilla y León;Burgos;FUELÓLEO  BIA;746
2023-01;Castilla y León;Burgos;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Burgos;QUEROSENO AVIACIÓN;1
2023-01;Castilla y León;Burgos;OTROS QUEROSENOS;0
2023-01;Castilla y León;Burgos;GLP;1133
2023-01;Castilla y León;León;BIODIESEL;0
2023-01;Castilla y León;León;GASÓLEO A;18680
2023-01;Castilla y León;León;GASÓLEO B;6496
2023-01;Castilla y León;León;GASÓLEO C;6658
2023-01;Castilla y León;León;OTROS GASOLEOS;0
2023-01;Castilla y León;León;BIOETANOL;0
2023-01;Castilla y León;León;GASOLINA  AUTO. S/PB 95 I.O.;3312
2023-01;Castilla y León;León;GASOLINA  AUTO. S/PB 98 I.O.;130
2023-01;Castilla y León;León;OTRAS GASOLINAS;0
2023-01;Castilla y León;León;FUELÓLEO  BIA;124
2023-01;Castilla y León;León;OTROS FUELÓLEOS;0
2023-01;Castilla y León;León;QUEROSENO AVIACIÓN;35
2023-01;Castilla y León;León;OTROS QUEROSENOS;0
2023-01;Castilla y León;León;GLP;1839
2023-01;Castilla y León;Palencia;BIODIESEL;0
2023-01;Castilla y León;Palencia;GASÓLEO A;10671
2023-01;Castilla y León;Palencia;GASÓLEO B;2856
2023-01;Castilla y León;Palencia;GASÓLEO C;886
2023-01;Castilla y León;Palencia;OTROS GASOLEOS;0
2023-01;Castilla y León;Palencia;BIOETANOL;0
2023-01;Castilla y León;Palencia;GASOLINA  AUTO. S/PB 95 I.O.;1035
2023-01;Castilla y León;Palencia;GASOLINA  AUTO. S/PB 98 I.O.;46
2023-01;Castilla y León;Palencia;OTRAS GASOLINAS;0
2023-01;Castilla y León;Palencia;FUELÓLEO  BIA;26
2023-01;Castilla y León;Palencia;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Palencia;QUEROSENO AVIACIÓN;0
2023-01;Castilla y León;Palencia;OTROS QUEROSENOS;0
2023-01;Castilla y León;Palencia;GLP;524
2023-01;Castilla y León;Salamanca;BIODIESEL;0
2023-01;Castilla y León;Salamanca;GASÓLEO A;16513
2023-01;Castilla y León;Salamanca;GASÓLEO B;4246
2023-01;Castilla y León;Salamanca;GASÓLEO C;3221
2023-01;Castilla y León;Salamanca;OTROS GASOLEOS;0
2023-01;Castilla y León;Salamanca;BIOETANOL;0
2023-01;Castilla y León;Salamanca;GASOLINA  AUTO. S/PB 95 I.O.;2235
2023-01;Castilla y León;Salamanca;GASOLINA  AUTO. S/PB 98 I.O.;83
2023-01;Castilla y León;Salamanca;OTRAS GASOLINAS;9
2023-01;Castilla y León;Salamanca;FUELÓLEO  BIA;298
2023-01;Castilla y León;Salamanca;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Salamanca;QUEROSENO AVIACIÓN;6
2023-01;Castilla y León;Salamanca;OTROS QUEROSENOS;0
2023-01;Castilla y León;Salamanca;GLP;1201
2023-01;Castilla y León;Segovia;BIODIESEL;0
2023-01;Castilla y León;Segovia;GASÓLEO A;7400
2023-01;Castilla y León;Segovia;GASÓLEO B;4311
2023-01;Castilla y León;Segovia;GASÓLEO C;1154
2023-01;Castilla y León;Segovia;OTROS GASOLEOS;0
2023-01;Castilla y León;Segovia;BIOETANOL;0
2023-01;Castilla y León;Segovia;GASOLINA  AUTO. S/PB 95 I.O.;1573
2023-01;Castilla y León;Segovia;GASOLINA  AUTO. S/PB 98 I.O.;65
2023-01;Castilla y León;Segovia;OTRAS GASOLINAS;0
2023-01;Castilla y León;Segovia;FUELÓLEO  BIA;0
2023-01;Castilla y León;Segovia;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Segovia;QUEROSENO AVIACIÓN;0
2023-01;Castilla y León;Segovia;OTROS QUEROSENOS;0
2023-01;Castilla y León;Segovia;GLP;1005
2023-01;Castilla y León;Soria;BIODIESEL;0
2023-01;Castilla y León;Soria;GASÓLEO A;4965
2023-01;Castilla y León;Soria;GASÓLEO B;2266
2023-01;Castilla y León;Soria;GASÓLEO C;1118
2023-01;Castilla y León;Soria;OTROS GASOLEOS;0
2023-01;Castilla y León;Soria;BIOETANOL;0
2023-01;Castilla y León;Soria;GASOLINA  AUTO. S/PB 95 I.O.;737
2023-01;Castilla y León;Soria;GASOLINA  AUTO. S/PB 98 I.O.;34
2023-01;Castilla y León;Soria;OTRAS GASOLINAS;0
2023-01;Castilla y León;Soria;FUELÓLEO  BIA;0
2023-01;Castilla y León;Soria;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Soria;QUEROSENO AVIACIÓN;0
2023-01;Castilla y León;Soria;OTROS QUEROSENOS;0
2023-01;Castilla y León;Soria;GLP;336
2023-01;Castilla y León;Valladolid;BIODIESEL;0
2023-01;Castilla y León;Valladolid;GASÓLEO A;17989
2023-01;Castilla y León;Valladolid;GASÓLEO B;5696
2023-01;Castilla y León;Valladolid;GASÓLEO C;2184
2023-01;Castilla y León;Valladolid;OTROS GASOLEOS;0
2023-01;Castilla y León;Valladolid;BIOETANOL;0
2023-01;Castilla y León;Valladolid;GASOLINA  AUTO. S/PB 95 I.O.;3730
2023-01;Castilla y León;Valladolid;GASOLINA  AUTO. S/PB 98 I.O.;137
2023-01;Castilla y León;Valladolid;OTRAS GASOLINAS;2
2023-01;Castilla y León;Valladolid;FUELÓLEO  BIA;21
2023-01;Castilla y León;Valladolid;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Valladolid;QUEROSENO AVIACIÓN;102
2023-01;Castilla y León;Valladolid;OTROS QUEROSENOS;0
2023-01;Castilla y León;Valladolid;GLP;1382
2023-01;Castilla y León;Zamora;BIODIESEL;0
2023-01;Castilla y León;Zamora;GASÓLEO A;12925
2023-01;Castilla y León;Zamora;GASÓLEO B;4724
2023-01;Castilla y León;Zamora;GASÓLEO C;643
2023-01;Castilla y León;Zamora;OTROS GASOLEOS;0
2023-01;Castilla y León;Zamora;BIOETANOL;0
2023-01;Castilla y León;Zamora;GASOLINA  AUTO. S/PB 95 I.O.;1313
2023-01;Castilla y León;Zamora;GASOLINA  AUTO. S/PB 98 I.O.;77
2023-01;Castilla y León;Zamora;OTRAS GASOLINAS;0
2023-01;Castilla y León;Zamora;FUELÓLEO  BIA;40
2023-01;Castilla y León;Zamora;OTROS FUELÓLEOS;0
2023-01;Castilla y León;Zamora;QUEROSENO AVIACIÓN;0
2023-01;Castilla y León;Zamora;OTROS QUEROSENOS;0
2023-01;Castilla y León;Zamora;GLP;657
2023-01;Cataluña;Barcelona;BIODIESEL;85
2023-01;Cataluña;Barcelona;GASÓLEO A;132894
2023-01;Cataluña;Barcelona;GASÓLEO B;20720
2023-01;Cataluña;Barcelona;GASÓLEO C;5548
