Target,Model,Scenario,Fecha,Forecast,Selected_Model_Uses_Scenario_Inputs
Cataluña,Ridge,Neutral,2027-04,3269016.4,False
Cataluña,Ridge,Neutral,2027-05,3269016.4,False
Cataluña,Ridge,Neutral,2027-06,3269016.4,False
Cataluña,Ridge,Neutral,2027-07,3269016.4,False
Cataluña,Ridge,Neutral,2027-08,3269016.4,False
Cataluña,Ridge,Neutral,2027-09,3269016.4,False
Cataluña,Ridge,Neutral,2027-10,3269016.4,False
Cataluña,Ridge,Neutral,2027-11,3269016.4,False
Cataluña,Ridge,Neutral,2027-12,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-01,2858.6,False
Cataluña,Ridge,Macro_Downturn,2026-02,4404.7,False
Cataluña,Ridge,Macro_Downturn,2026-03,8545.3,False
Cataluña,Ridge,Macro_Downturn,2026-04,35275.4,False
Cataluña,Ridge,Macro_Downturn,2026-05,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-06,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-07,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-08,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-09,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-10,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-11,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2026-12,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-01,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-02,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-03,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-04,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-05,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-06,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-07,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-08,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-09,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-10,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-11,3269016.4,False
Cataluña,Ridge,Macro_Downturn,2027-12,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-01,2408.5,False
Cataluña,Ridge,Mandate_Delayed,2026-02,3243.4,False
Cataluña,Ridge,Mandate_Delayed,2026-03,4834.9,False
Cataluña,Ridge,Mandate_Delayed,2026-04,8619.1,False
Cataluña,Ridge,Mandate_Delayed,2026-05,29314.3,False
Cataluña,Ridge,Mandate_Delayed,2026-06,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-07,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-08,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-09,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-10,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-11,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2026-12,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-01,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-02,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-03,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-04,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-05,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-06,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-07,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-08,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-09,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-10,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-11,3269016.4,False
Cataluña,Ridge,Mandate_Delayed,2027-12,3269016.4,False
Cataluña,Random Forest,Neutral,2026-01,3146.5,False
Cataluña,Random Forest,Neutral,2026-02,2949.6,False
Cataluña,Random Forest,Neutral,2026-03,2910.1,False
Cataluña,Random Forest,Neutral,2026-04,3109.6,False
Cataluña,Random Forest,Neutral,2026-05,3174.6,False
Cataluña,Random Forest,Neutral,2026-06,3194.4,False
Cataluña,Random Forest,Neutral,2026-07,3183.0,False
Cataluña,Random Forest,Neutral,2026-08,3174.8,False
Cataluña,Random Forest,Neutral,2026-09,2964.2,False
Cataluña,Random Forest,Neutral,2026-10,3075.4,False
Cataluña,Random Forest,Neutral,2026-11,3150.0,False
Cataluña,Random Forest,Neutral,2026-12,3135.6,False
Cataluña,Random Forest,Neutral,2027-01,3157.0,False
Cataluña,Random Forest,Neutral,2027-02,2955.5,False
Cataluña,Random Forest,Neutral,2027-03,2910.1,False
Cataluña,Random Forest,Neutral,2027-04,3109.6,False
Cataluña,Random Forest,Neutral,2027-05,3177.1,False
Cataluña,Random Forest,Neutral,2027-06,3194.4,False
Cataluña,Random Forest,Neutral,2027-07,3183.0,False
Cataluña,Random Forest,Neutral,2027-08,3174.8,False
Cataluña,Random Forest,Neutral,2027-09,2964.2,False
Cataluña,Random Forest,Neutral,2027-10,3075.4,False
Cataluña,Random Forest,Neutral,2027-11,3150.0,False
Cataluña,Random Forest,Neutral,2027-12,3135.6,False
Cataluña,Random Forest,Macro_Downturn,2026-01,2123.9,False
Cataluña,Random Forest,Macro_Downturn,2026-02,1904.8,False
Cataluña,Random Forest,Macro_Downturn,2026-03,1826.8,False
Cataluña,Random Forest,Macro_Downturn,2026-04,1884.8,False
Cataluña,Random Forest,Macro_Downturn,2026-05,1874.7,False
Cataluña,Random Forest,Macro_Downturn,2026-06,1857.4,False
Cataluña,Random Forest,Macro_Downturn,2026-07,1886.7,False
Cataluña,Random Forest,Macro_Downturn,2026-08,1854.8,False
Cataluña,Random Forest,Macro_Downturn,2026-09,1724.4,False
Cataluña,Random Forest,Macro_Downturn,2026-10,1814.4,False
Cataluña,Random Forest,Macro_Downturn,2026-11,1796.0,False
Cataluña,Random Forest,Macro_Downturn,2026-12,1803.7,False
Cataluña,Random Forest,Macro_Downturn,2027-01,1796.2,False
Cataluña,Random Forest,Macro_Downturn,2027-02,1700.2,False
Cataluña,Random Forest,Macro_Downturn,2027-03,1614.0,False
Cataluña,Random Forest,Macro_Downturn,2027-04,1697.2,False
Cataluña,Random Forest,Macro_Downturn,2027-05,1718.9,False
Cataluña,Random Forest,Macro_Downturn,2027-06,1728.1,False
Cataluña,Random Forest,Macro_Downturn,2027-07,1721.4,False
Cataluña,Random Forest,Macro_Downturn,2027-08,1708.4,False
Cataluña,Random Forest,Macro_Downturn,2027-09,1614.0,False
Cataluña,Random Forest,Macro_Downturn,2027-10,1656.1,False
Cataluña,Random Forest,Macro_Downturn,2027-11,1676.0,False
Cataluña,Random Forest,Macro_Downturn,2027-12,1686.7,False
Cataluña,Random Forest,Mandate_Delayed,2026-01,3146.5,False
Cataluña,Random Forest,Mandate_Delayed,2026-02,2949.6,False
Cataluña,Random Forest,Mandate_Delayed,2026-03,2910.1,False
Cataluña,Random Forest,Mandate_Delayed,2026-04,3109.6,False
Cataluña,Random Forest,Mandate_Delayed,2026-05,3174.6,False
Cataluña,Random Forest,Mandate_Delayed,2026-06,3194.4,False
Cataluña,Random Forest,Mandate_Delayed,2026-07,3183.0,False
Cataluña,Random Forest,Mandate_Delayed,2026-08,3174.8,False
Cataluña,Random Forest,Mandate_Delayed,2026-09,2964.2,False
Cataluña,Random Forest,Mandate_Delayed,2026-10,3075.4,False
Cataluña,Random Forest,Mandate_Delayed,2026-11,3150.0,False
Cataluña,Random Forest,Mandate_Delayed,2026-12,3135.6,False
Cataluña,Random Forest,Mandate_Delayed,2027-01,3157.0,False
Cataluña,Random Forest,Mandate_Delayed,2027-02,2955.5,False
Cataluña,Random Forest,Mandate_Delayed,2027-03,2910.1,False
Cataluña,Random Forest,Mandate_Delayed,2027-04,3109.6,False
Cataluña,Random Forest,Mandate_Delayed,2027-05,3177.1,False
Cataluña,Random Forest,Mandate_Delayed,2027-06,3194.4,False
Cataluña,Random Forest,Mandate_Delayed,2027-07,3183.0,False
Cataluña,Random Forest,Mandate_Delayed,2027-08,3174.8,False
Cataluña,Random Forest,Mandate_Delayed,2027-09,2964.2,False
Cataluña,Random Forest,Mandate_Delayed,2027-10,3075.4,False
Cataluña,Random Forest,Mandate_Delayed,2027-11,3150.0,False
Cataluña,Random Forest,Mandate_Delayed,2027-12,3135.6,False
Cataluña,XGBoost,Neutral,2026-01,2686.2,False
Cataluña,XGBoost,Neutral,2026-02,2616.2,False
Cataluña,XGBoost,Neutral,2026-03,2757.9,False
Cataluña,XGBoost,Neutral,2026-04,2867.0,False
Cataluña,XGBoost,Neutral,2026-05,2873.3,False
Cataluña,XGBoost,Neutral,2026-06,2862.4,False
Cataluña,XGBoost,Neutral,2026-07,2873.3,False
Cataluña,XGBoost,Neutral,2026-08,2873.3,False
Cataluña,XGBoost,Neutral,2026-09,2714.0,False
Cataluña,XGBoost,Neutral,2026-10,2873.3,False
Cataluña,XGBoost,Neutral,2026-11,2873.3,False
Cataluña,XGBoost,Neutral,2026-12,2873.3,False
Cataluña,XGBoost,Neutral,2027-01,2686.2,False
Cataluña,XGBoost,Neutral,2027-02,2616.2,False
Cataluña,XGBoost,Neutral,2027-03,2757.9,False
Cataluña,XGBoost,Neutral,2027-04,2867.0,False
Cataluña,XGBoost,Neutral,2027-05,2873.3,False
Cataluña,XGBoost,Neutral,2027-06,2862.4,False
Cataluña,XGBoost,Neutral,2027-07,2873.3,False
Cataluña,XGBoost,Neutral,2027-08,2873.3,False
Cataluña,XGBoost,Neutral,2027-09,2714.0,False
Cataluña,XGBoost,Neutral,2027-10,2873.3,False
Cataluña,XGBoost,Neutral,2027-11,2873.3,False
Cataluña,XGBoost,Neutral,2027-12,2873.3,False
Cataluña,XGBoost,Macro_Downturn,2026-01,2346.1,False
Cataluña,XGBoost,Macro_Downturn,2026-02,2286.7,False
Cataluña,XGBoost,Macro_Downturn,2026-03,2414.7,False
Cataluña,XGBoost,Macro_Downturn,2026-04,2478.6,False
Cataluña,XGBoost,Macro_Downturn,2026-05,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2026-06,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2026-07,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2026-08,2489.6,False
Cataluña,XGBoost,Macro_Downturn,2026-09,2381.0,False
Cataluña,XGBoost,Macro_Downturn,2026-10,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2026-11,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2026-12,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-01,2323.3,False
Cataluña,XGBoost,Macro_Downturn,2027-02,2286.7,False
Cataluña,XGBoost,Macro_Downturn,2027-03,2414.7,False
Cataluña,XGBoost,Macro_Downturn,2027-04,2478.6,False
Cataluña,XGBoost,Macro_Downturn,2027-05,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-06,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-07,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-08,2489.6,False
Cataluña,XGBoost,Macro_Downturn,2027-09,2381.0,False
Cataluña,XGBoost,Macro_Downturn,2027-10,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-11,2482.2,False
Cataluña,XGBoost,Macro_Downturn,2027-12,2482.2,False
Cataluña,XGBoost,Mandate_Delayed,2026-01,2686.2,False
Cataluña,XGBoost,Mandate_Delayed,2026-02,2616.2,False
Cataluña,XGBoost,Mandate_Delayed,2026-03,2757.9,False
Cataluña,XGBoost,Mandate_Delayed,2026-04,2867.0,False
Cataluña,XGBoost,Mandate_Delayed,2026-05,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2026-06,2862.4,False
Cataluña,XGBoost,Mandate_Delayed,2026-07,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2026-08,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2026-09,2714.0,False
Cataluña,XGBoost,Mandate_Delayed,2026-10,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2026-11,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2026-12,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-01,2686.2,False
Cataluña,XGBoost,Mandate_Delayed,2027-02,2616.2,False
Cataluña,XGBoost,Mandate_Delayed,2027-03,2757.9,False
Cataluña,XGBoost,Mandate_Delayed,2027-04,2867.0,False
Cataluña,XGBoost,Mandate_Delayed,2027-05,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-06,2862.4,False
Cataluña,XGBoost,Mandate_Delayed,2027-07,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-08,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-09,2714.0,False
Cataluña,XGBoost,Mandate_Delayed,2027-10,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-11,2873.3,False
Cataluña,XGBoost,Mandate_Delayed,2027-12,2873.3,False
Andalucía,Ridge,Neutral,2026-01,324141.9,False
Andalucía,Ridge,Neutral,2026-02,3269016.4,False
Andalucía,Ridge,Neutral,2026-03,3269016.4,False
Andalucía,Ridge,Neutral,2026-04,3269016.4,False
Andalucía,Ridge,Neutral,2026-05,3269016.4,False
Andalucía,Ridge,Neutral,2026-06,3269016.4,False
Andalucía,Ridge,Neutral,2026-07,3269016.4,False
Andalucía,Ridge,Neutral,2026-08,3269016.4,False
Andalucía,Ridge,Neutral,2026-09,3269016.4,False
Andalucía,Ridge,Neutral,2026-10,3269016.4,False
Andalucía,Ridge,Neutral,2026-11,3269016.4,False
Andalucía,Ridge,Neutral,2026-12,3269016.4,False
Andalucía,Ridge,Neutral,2027-01,3269016.4,False
Andalucía,Ridge,Neutral,2027-02,3269016.4,False
Andalucía,Ridge,Neutral,2027-03,3269016.4,False
Andalucía,Ridge,Neutral,2027-04,3269016.4,False
Andalucía,Ridge,Neutral,2027-05,3269016.4,False
Andalucía,Ridge,Neutral,2027-06,3269016.4,False
Andalucía,Ridge,Neutral,2027-07,3269016.4,False
Andalucía,Ridge,Neutral,2027-08,3269016.4,False
Andalucía,Ridge,Neutral,2027-09,3269016.4,False
Andalucía,Ridge,Neutral,2027-10,3269016.4,False
Andalucía,Ridge,Neutral,2027-11,3269016.4,False
Andalucía,Ridge,Neutral,2027-12,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-01,305740.4,False
Andalucía,Ridge,Macro_Downturn,2026-02,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-03,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-04,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-05,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-06,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-07,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-08,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-09,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-10,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-11,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2026-12,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-01,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-02,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-03,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-04,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-05,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-06,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-07,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-08,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-09,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-10,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-11,3269016.4,False
Andalucía,Ridge,Macro_Downturn,2027-12,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-01,2843.0,False
Andalucía,Ridge,Mandate_Delayed,2026-02,7088.4,False
Andalucía,Ridge,Mandate_Delayed,2026-03,115935.0,False
Andalucía,Ridge,Mandate_Delayed,2026-04,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-05,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-06,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-07,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-08,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-09,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-10,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-11,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2026-12,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-01,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-02,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-03,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-04,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-05,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-06,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-07,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-08,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-09,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-10,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-11,3269016.4,False
Andalucía,Ridge,Mandate_Delayed,2027-12,3269016.4,False
Andalucía,Random Forest,Neutral,2026-01,1786.5,False
Andalucía,Random Forest,Neutral,2026-02,1783.0,False
Andalucía,Random Forest,Neutral,2026-03,1772.7,False
Andalucía,Random Forest,Neutral,2026-04,1779.5,False
Andalucía,Random Forest,Neutral,2026-05,1784.4,False
Andalucía,Random Forest,Neutral,2026-06,1828.5,False
Andalucía,Random Forest,Neutral,2026-07,1831.8,False
Andalucía,Random Forest,Neutral,2026-08,1826.0,False
Andalucía,Random Forest,Neutral,2026-09,1804.6,False
Andalucía,Random Forest,Neutral,2026-10,1804.6,False
Andalucía,Random Forest,Neutral,2026-11,1791.3,False
Andalucía,Random Forest,Neutral,2026-12,1779.1,False
Andalucía,Random Forest,Neutral,2027-01,1777.2,False
Andalucía,Random Forest,Neutral,2027-02,1772.7,False
Andalucía,Random Forest,Neutral,2027-03,1772.7,False
Andalucía,Random Forest,Neutral,2027-04,1779.5,False
Andalucía,Random Forest,Neutral,2027-05,1784.4,False
Andalucía,Random Forest,Neutral,2027-06,1828.5,False
Andalucía,Random Forest,Neutral,2027-07,1831.8,False
Andalucía,Random Forest,Neutral,2027-08,1826.0,False
Andalucía,Random Forest,Neutral,2027-09,1804.6,False
Andalucía,Random Forest,Neutral,2027-10,1804.6,False
Andalucía,Random Forest,Neutral,2027-11,1791.3,False
Andalucía,Random Forest,Neutral,2027-12,1779.1,False
Andalucía,Random Forest,Macro_Downturn,2026-01,676.1,False
Andalucía,Random Forest,Macro_Downturn,2026-02,580.5,False
Andalucía,Random Forest,Macro_Downturn,2026-03,521.2,False
Andalucía,Random Forest,Macro_Downturn,2026-04,425.4,False
Andalucía,Random Forest,Macro_Downturn,2026-05,405.1,False
Andalucía,Random Forest,Macro_Downturn,2026-06,380.1,False
Andalucía,Random Forest,Macro_Downturn,2026-07,352.1,False
Andalucía,Random Forest,Macro_Downturn,2026-08,350.8,False
Andalucía,Random Forest,Macro_Downturn,2026-09,366.4,False
Andalucía,Random Forest,Macro_Downturn,2026-10,369.9,False
Andalucía,Random Forest,Macro_Downturn,2026-11,355.8,False
Andalucía,Random Forest,Macro_Downturn,2026-12,384.3,False
Andalucía,Random Forest,Macro_Downturn,2027-01,362.4,False
Andalucía,Random Forest,Macro_Downturn,2027-02,385.8,False
Andalucía,Random Forest,Macro_Downturn,2027-03,386.0,False
Andalucía,Random Forest,Macro_Downturn,2027-04,379.4,False
Andalucía,Random Forest,Macro_Downturn,2027-05,367.0,False
Andalucía,Random Forest,Macro_Downturn,2027-06,350.1,False
Andalucía,Random Forest,Macro_Downturn,2027-07,351.3,False
Andalucía,Random Forest,Macro_Downturn,2027-08,350.8,False
Andalucía,Random Forest,Macro_Downturn,2027-09,366.4,False
Andalucía,Random Forest,Macro_Downturn,2027-10,369.9,False
Andalucía,Random Forest,Macro_Downturn,2027-11,355.8,False
Andalucía,Random Forest,Macro_Downturn,2027-12,384.3,False
Andalucía,Random Forest,Mandate_Delayed,2026-01,1786.5,False
Andalucía,Random Forest,Mandate_Delayed,2026-02,1783.0,False
Andalucía,Random Forest,Mandate_Delayed,2026-03,1772.7,False
Andalucía,Random Forest,Mandate_Delayed,2026-04,1779.5,False
Andalucía,Random Forest,Mandate_Delayed,2026-05,1784.4,False
Andalucía,Random Forest,Mandate_Delayed,2026-06,1828.5,False
Andalucía,Random Forest,Mandate_Delayed,2026-07,1831.8,False
Andalucía,Random Forest,Mandate_Delayed,2026-08,1826.0,False
Andalucía,Random Forest,Mandate_Delayed,2026-09,1804.6,False
Andalucía,Random Forest,Mandate_Delayed,2026-10,1804.6,False
Andalucía,Random Forest,Mandate_Delayed,2026-11,1791.3,False
Andalucía,Random Forest,Mandate_Delayed,2026-12,1779.1,False
Andalucía,Random Forest,Mandate_Delayed,2027-01,1777.2,False
Andalucía,Random Forest,Mandate_Delayed,2027-02,1772.7,False
Andalucía,Random Forest,Mandate_Delayed,2027-03,1772.7,False
Andalucía,Random Forest,Mandate_Delayed,2027-04,1779.5,False
Andalucía,Random Forest,Mandate_Delayed,2027-05,1784.4,False
Andalucía,Random Forest,Mandate_Delayed,2027-06,1828.5,False
Andalucía,Random Forest,Mandate_Delayed,2027-07,1831.8,False
Andalucía,Random Forest,Mandate_Delayed,2027-08,1826.0,False
Andalucía,Random Forest,Mandate_Delayed,2027-09,1804.6,False
Andalucía,Random Forest,Mandate_Delayed,2027-10,1804.6,False
Andalucía,Random Forest,Mandate_Delayed,2027-11,1791.3,False
Andalucía,Random Forest,Mandate_Delayed,2027-12,1779.1,False
Andalucía,XGBoost,Neutral,2026-01,1518.5,False
Andalucía,XGBoost,Neutral,2026-02,1325.3,False
Andalucía,XGBoost,Neutral,2026-03,1413.2,False
Andalucía,XGBoost,Neutral,2026-04,1425.0,False
Andalucía,XGBoost,Neutral,2026-05,1562.1,False
Andalucía,XGBoost,Neutral,2026-06,1641.3,False
Andalucía,XGBoost,Neutral,2026-07,1651.1,False
Andalucía,XGBoost,Neutral,2026-08,1649.2,False
Andalucía,XGBoost,Neutral,2026-09,1646.6,False
Andalucía,XGBoost,Neutral,2026-10,1655.0,False
Andalucía,XGBoost,Neutral,2026-11,1649.2,False
Andalucía,XGBoost,Neutral,2026-12,1639.9,False
Andalucía,XGBoost,Neutral,2027-01,1518.5,False
Andalucía,XGBoost,Neutral,2027-02,1325.3,False
Andalucía,XGBoost,Neutral,2027-03,1414.7,False
Andalucía,XGBoost,Neutral,2027-04,1425.0,False
Andalucía,XGBoost,Neutral,2027-05,1562.1,False
Andalucía,XGBoost,Neutral,2027-06,1641.3,False
Andalucía,XGBoost,Neutral,2027-07,1651.1,False
Andalucía,XGBoost,Neutral,2027-08,1649.2,False
Andalucía,XGBoost,Neutral,2027-09,1646.6,False
Andalucía,XGBoost,Neutral,2027-10,1655.0,False
Andalucía,XGBoost,Neutral,2027-11,1649.2,False
Andalucía,XGBoost,Neutral,2027-12,1639.9,False
Andalucía,XGBoost,Macro_Downturn,2026-01,1450.3,False
Andalucía,XGBoost,Macro_Downturn,2026-02,1265.6,False
Andalucía,XGBoost,Macro_Downturn,2026-03,1349.5,False
Andalucía,XGBoost,Macro_Downturn,2026-04,1362.3,False
Andalucía,XGBoost,Macro_Downturn,2026-05,1491.7,False
Andalucía,XGBoost,Macro_Downturn,2026-06,1567.4,False
Andalucía,XGBoost,Macro_Downturn,2026-07,1576.7,False
Andalucía,XGBoost,Macro_Downturn,2026-08,1574.9,False
Andalucía,XGBoost,Macro_Downturn,2026-09,1572.5,False
Andalucía,XGBoost,Macro_Downturn,2026-10,1580.4,False
Andalucía,XGBoost,Macro_Downturn,2026-11,1574.9,False
Andalucía,XGBoost,Macro_Downturn,2026-12,1566.1,False
Andalucía,XGBoost,Macro_Downturn,2027-01,1450.3,False
Andalucía,XGBoost,Macro_Downturn,2027-02,1265.6,False
Andalucía,XGBoost,Macro_Downturn,2027-03,1351.0,False
Andalucía,XGBoost,Macro_Downturn,2027-04,1362.3,False
Andalucía,XGBoost,Macro_Downturn,2027-05,1491.7,False
Andalucía,XGBoost,Macro_Downturn,2027-06,1567.4,False
Andalucía,XGBoost,Macro_Downturn,2027-07,1576.7,False
Andalucía,XGBoost,Macro_Downturn,2027-08,1574.9,False
Andalucía,XGBoost,Macro_Downturn,2027-09,1572.5,False
Andalucía,XGBoost,Macro_Downturn,2027-10,1580.4,False
Andalucía,XGBoost,Macro_Downturn,2027-11,1574.9,False
Andalucía,XGBoost,Macro_Downturn,2027-12,1566.1,False
Andalucía,XGBoost,Mandate_Delayed,2026-01,1518.5,False
Andalucía,XGBoost,Mandate_Delayed,2026-02,1325.3,False
Andalucía,XGBoost,Mandate_Delayed,2026-03,1413.2,False
Andalucía,XGBoost,Mandate_Delayed,2026-04,1425.0,False
Andalucía,XGBoost,Mandate_Delayed,2026-05,1562.1,False
Andalucía,XGBoost,Mandate_Delayed,2026-06,1641.3,False
Andalucía,XGBoost,Mandate_Delayed,2026-07,1651.1,False
Andalucía,XGBoost,Mandate_Delayed,2026-08,1649.2,False
Andalucía,XGBoost,Mandate_Delayed,2026-09,1646.6,False
Andalucía,XGBoost,Mandate_Delayed,2026-10,1655.0,False
Andalucía,XGBoost,Mandate_Delayed,2026-11,1649.2,False
Andalucía,XGBoost,Mandate_Delayed,2026-12,1639.9,False
Andalucía,XGBoost,Mandate_Delayed,2027-01,1518.5,False
Andalucía,XGBoost,Mandate_Delayed,2027-02,1325.3,False
Andalucía,XGBoost,Mandate_Delayed,2027-03,1414.7,False
Andalucía,XGBoost,Mandate_Delayed,2027-04,1425.0,False
Andalucía,XGBoost,Mandate_Delayed,2027-05,1562.1,False
Andalucía,XGBoost,Mandate_Delayed,2027-06,1641.3,False
Andalucía,XGBoost,Mandate_Delayed,2027-07,1651.1,False
Andalucía,XGBoost,Mandate_Delayed,2027-08,1649.2,False
Andalucía,XGBoost,Mandate_Delayed,2027-09,1646.6,False
Andalucía,XGBoost,Mandate_Delayed,2027-10,1655.0,False
Andalucía,XGBoost,Mandate_Delayed,2027-11,1649.2,False
Andalucía,XGBoost,Mandate_Delayed,2027-12,1639.9,False
Valencia,Ridge,Neutral,2026-01,161457.6,False
Valencia,Ridge,Neutral,2026-02,3269016.4,False
Valencia,Ridge,Neutral,2026-03,3269016.4,False
Valencia,Ridge,Neutral,2026-04,3269016.4,False
Valencia,Ridge,Neutral,2026-05,3269016.4,False
Valencia,Ridge,Neutral,2026-06,3269016.4,False
Valencia,Ridge,Neutral,2026-07,3269016.4,False
Valencia,Ridge,Neutral,2026-08,3269016.4,False
Valencia,Ridge,Neutral,2026-09,3269016.4,False
Valencia,Ridge,Neutral,2026-10,3269016.4,False
Valencia,Ridge,Neutral,2026-11,3269016.4,False
Valencia,Ridge,Neutral,2026-12,3269016.4,False
Valencia,Ridge,Neutral,2027-01,3269016.4,False
Valencia,Ridge,Neutral,2027-02,3269016.4,False
Valencia,Ridge,Neutral,2027-03,3269016.4,False
Valencia,Ridge,Neutral,2027-04,3269016.4,False
Valencia,Ridge,Neutral,2027-05,3269016.4,False
Valencia,Ridge,Neutral,2027-06,3269016.4,False
Valencia,Ridge,Neutral,2027-07,3269016.4,False
Valencia,Ridge,Neutral,2027-08,3269016.4,False
Valencia,Ridge,Neutral,2027-09,3269016.4,False
