Fecha;CCAA;Provincia;Tipo Producto;Consumo Tm
2026-01;Madrid, Comunidad de;Madrid;BIODIESEL;2513
2026-01;Madrid, Comunidad de;Madrid;GASÓLEO A;136651
2026-01;Madrid, Comunidad de;Madrid;GASÓLEO B;15949
2026-01;Madrid, Comunidad de;Madrid;GASÓLEO C;33504
2026-01;Madrid, Comunidad de;Madrid;OTROS GASOLEOS;0
2026-01;Madrid, Comunidad de;Madrid;BIOETANOL;0
2026-01;Madrid, Comunidad de;Madrid;GASOLINA  AUTO. S/PB 95 I.O.;74093
2026-01;Madrid, Comunidad de;Madrid;GASOLINA  AUTO. S/PB 98 I.O.;2512
2026-01;Madrid, Comunidad de;Madrid;OTRAS GASOLINAS;29
2026-01;Madrid, Comunidad de;Madrid;FUELÓLEO  BIA;230
2026-01;Madrid, Comunidad de;Madrid;OTROS FUELÓLEOS;0
2026-01;Madrid, Comunidad de;Madrid;QUEROSENO AVIACIÓN;234191
2026-01;Madrid, Comunidad de;Madrid;OTROS QUEROSENOS;0
2026-01;Madrid, Comunidad de;Madrid;GLP;13167
2026-01;Melilla;Melilla;BIODIESEL;0
2026-01;Melilla;Melilla;GASÓLEO A;939
2026-01;Melilla;Melilla;GASÓLEO B;0
2026-01;Melilla;Melilla;GASÓLEO C;0
2026-01;Melilla;Melilla;OTROS GASOLEOS;0
2026-01;Melilla;Melilla;BIOETANOL;0
2026-01;Melilla;Melilla;GASOLINA  AUTO. S/PB 95 I.O.;517
2026-01;Melilla;Melilla;GASOLINA  AUTO. S/PB 98 I.O.;0
2026-01;Melilla;Melilla;OTRAS GASOLINAS;0
2026-01;Melilla;Melilla;FUELÓLEO  BIA;5190
2026-01;Melilla;Melilla;OTROS FUELÓLEOS;0
2026-01;Melilla;Melilla;QUEROSENO AVIACIÓN;160
2026-01;Melilla;Melilla;OTROS QUEROSENOS;0
2026-01;Melilla;Melilla;GLP;233
2026-01;Murcia, Región de;Murcia;BIODIESEL;1494
2026-01;Murcia, Región de;Murcia;GASÓLEO A;71731
2026-01;Murcia, Región de;Murcia;GASÓLEO B;12530
2026-01;Murcia, Región de;Murcia;GASÓLEO C;1566
2026-01;Murcia, Región de;Murcia;OTROS GASOLEOS;2173
2026-01;Murcia, Región de;Murcia;BIOETANOL;0
2026-01;Murcia, Región de;Murcia;GASOLINA  AUTO. S/PB 95 I.O.;14234
2026-01;Murcia, Región de;Murcia;GASOLINA  AUTO. S/PB 98 I.O.;605
2026-01;Murcia, Región de;Murcia;OTRAS GASOLINAS;5
2026-01;Murcia, Región de;Murcia;FUELÓLEO  BIA;144
2026-01;Murcia, Región de;Murcia;OTROS FUELÓLEOS;53
2026-01;Murcia, Región de;Murcia;QUEROSENO AVIACIÓN;638
2026-01;Murcia, Región de;Murcia;OTROS QUEROSENOS;0
2026-01;Murcia, Región de;Murcia;GLP;6551
2026-01;Navarra, Comunidad Foral de;Navarra;BIODIESEL;426
2026-01;Navarra, Comunidad Foral de;Navarra;GASÓLEO A;49453
2026-01;Navarra, Comunidad Foral de;Navarra;GASÓLEO B;8846
2026-01;Navarra, Comunidad Foral de;Navarra;GASÓLEO C;1688
2026-01;Navarra, Comunidad Foral de;Navarra;OTROS GASOLEOS;0
2026-01;Navarra, Comunidad Foral de;Navarra;BIOETANOL;0
2026-01;Navarra, Comunidad Foral de;Navarra;GASOLINA  AUTO. S/PB 95 I.O.;6882
2026-01;Navarra, Comunidad Foral de;Navarra;GASOLINA  AUTO. S/PB 98 I.O.;240
2026-01;Navarra, Comunidad Foral de;Navarra;OTRAS GASOLINAS;1
2026-01;Navarra, Comunidad Foral de;Navarra;FUELÓLEO  BIA;615
2026-01;Navarra, Comunidad Foral de;Navarra;OTROS FUELÓLEOS;0
2026-01;Navarra, Comunidad Foral de;Navarra;QUEROSENO AVIACIÓN;127
2026-01;Navarra, Comunidad Foral de;Navarra;OTROS QUEROSENOS;0
2026-01;Navarra, Comunidad Foral de;Navarra;GLP;1778
2026-01;País Vasco;Araba/Álava;BIODIESEL;303
2026-01;País Vasco;Araba/Álava;GASÓLEO A;42819
2026-01;País Vasco;Araba/Álava;GASÓLEO B;3249
2026-01;País Vasco;Araba/Álava;GASÓLEO C;932
2026-01;País Vasco;Araba/Álava;OTROS GASOLEOS;0
2026-01;País Vasco;Araba/Álava;BIOETANOL;0
2026-01;País Vasco;Araba/Álava;GASOLINA  AUTO. S/PB 95 I.O.;2483
2026-01;País Vasco;Araba/Álava;GASOLINA  AUTO. S/PB 98 I.O.;166
2026-01;País Vasco;Araba/Álava;OTRAS GASOLINAS;0
2026-01;País Vasco;Araba/Álava;FUELÓLEO  BIA;27
2026-01;País Vasco;Araba/Álava;OTROS FUELÓLEOS;0
2026-01;País Vasco;Araba/Álava;QUEROSENO AVIACIÓN;1175
2026-01;País Vasco;Araba/Álava;OTROS QUEROSENOS;0
2026-01;País Vasco;Araba/Álava;GLP;802
2026-01;País Vasco;Bizkaia;BIODIESEL;693
2026-01;País Vasco;Bizkaia;GASÓLEO A;28730
2026-01;País Vasco;Bizkaia;GASÓLEO B;9945
2026-01;País Vasco;Bizkaia;GASÓLEO C;6893
2026-01;País Vasco;Bizkaia;OTROS GASOLEOS;1287
2026-01;País Vasco;Bizkaia;BIOETANOL;0
2026-01;País Vasco;Bizkaia;GASOLINA  AUTO. S/PB 95 I.O.;8180
2026-01;País Vasco;Bizkaia;GASOLINA  AUTO. S/PB 98 I.O.;385
2026-01;País Vasco;Bizkaia;OTRAS GASOLINAS;1
2026-01;País Vasco;Bizkaia;FUELÓLEO  BIA;213
2026-01;País Vasco;Bizkaia;OTROS FUELÓLEOS;0
2026-01;País Vasco;Bizkaia;QUEROSENO AVIACIÓN;4759
2026-01;País Vasco;Bizkaia;OTROS QUEROSENOS;1
2026-01;País Vasco;Bizkaia;GLP;2275
2026-01;País Vasco;Gipuzkoa;BIODIESEL;305
2026-01;País Vasco;Gipuzkoa;GASÓLEO A;54368
2026-01;País Vasco;Gipuzkoa;GASÓLEO B;1917
2026-01;País Vasco;Gipuzkoa;GASÓLEO C;563
2026-01;País Vasco;Gipuzkoa;OTROS GASOLEOS;584
2026-01;País Vasco;Gipuzkoa;BIOETANOL;0
2026-01;País Vasco;Gipuzkoa;GASOLINA  AUTO. S/PB 95 I.O.;6729
2026-01;País Vasco;Gipuzkoa;GASOLINA  AUTO. S/PB 98 I.O.;357
2026-01;País Vasco;Gipuzkoa;OTRAS GASOLINAS;0
2026-01;País Vasco;Gipuzkoa;FUELÓLEO  BIA;52
2026-01;País Vasco;Gipuzkoa;OTROS FUELÓLEOS;0
2026-01;País Vasco;Gipuzkoa;QUEROSENO AVIACIÓN;334
2026-01;País Vasco;Gipuzkoa;OTROS QUEROSENOS;0
2026-01;País Vasco;Gipuzkoa;GLP;2632
2026-01;Rioja, La;Rioja, La;BIODIESEL;113
2026-01;Rioja, La;Rioja, La;GASÓLEO A;11801
2026-01;Rioja, La;Rioja, La;GASÓLEO B;4363
2026-01;Rioja, La;Rioja, La;GASÓLEO C;3069
2026-01;Rioja, La;Rioja, La;OTROS GASOLEOS;0
2026-01;Rioja, La;Rioja, La;BIOETANOL;0
2026-01;Rioja, La;Rioja, La;GASOLINA  AUTO. S/PB 95 I.O.;2735
2026-01;Rioja, La;Rioja, La;GASOLINA  AUTO. S/PB 98 I.O.;90
2026-01;Rioja, La;Rioja, La;OTRAS GASOLINAS;4
2026-01;Rioja, La;Rioja, La;FUELÓLEO  BIA;26
2026-01;Rioja, La;Rioja, La;OTROS FUELÓLEOS;0
2026-01;Rioja, La;Rioja, La;QUEROSENO AVIACIÓN;13
2026-01;Rioja, La;Rioja, La;OTROS QUEROSENOS;0
2026-01;Rioja, La;Rioja, La;GLP;772
2026-02;Andalucía;Almería;BIODIESEL;230
2026-02;Andalucía;Almería;GASÓLEO A;31510
2026-02;Andalucía;Almería;GASÓLEO B;5524
2026-02;Andalucía;Almería;GASÓLEO C;291
2026-02;Andalucía;Almería;OTROS GASOLEOS;1338
2026-02;Andalucía;Almería;BIOETANOL;0
2026-02;Andalucía;Almería;GASOLINA  AUTO. S/PB 95 I.O.;6041
2026-02;Andalucía;Almería;GASOLINA  AUTO. S/PB 98 I.O.;300
2026-02;Andalucía;Almería;OTRAS GASOLINAS;1
2026-02;Andalucía;Almería;FUELÓLEO  BIA;138
2026-02;Andalucía;Almería;OTROS FUELÓLEOS;26804
2026-02;Andalucía;Almería;QUEROSENO AVIACIÓN;537
2026-02;Andalucía;Almería;OTROS QUEROSENOS;0
2026-02;Andalucía;Almería;GLP;2696
2026-02;Andalucía;Cádiz;BIODIESEL;136
2026-02;Andalucía;Cádiz;GASÓLEO A;27498
2026-02;Andalucía;Cádiz;GASÓLEO B;5180
2026-02;Andalucía;Cádiz;GASÓLEO C;271
2026-02;Andalucía;Cádiz;OTROS GASOLEOS;25558
2026-02;Andalucía;Cádiz;BIOETANOL;0
2026-02;Andalucía;Cádiz;GASOLINA  AUTO. S/PB 95 I.O.;10185
2026-02;Andalucía;Cádiz;GASOLINA  AUTO. S/PB 98 I.O.;352
2026-02;Andalucía;Cádiz;OTRAS GASOLINAS;23
2026-02;Andalucía;Cádiz;FUELÓLEO  BIA;20693
2026-02;Andalucía;Cádiz;OTROS FUELÓLEOS;151444
2026-02;Andalucía;Cádiz;QUEROSENO AVIACIÓN;762
2026-02;Andalucía;Cádiz;OTROS QUEROSENOS;0
2026-02;Andalucía;Cádiz;GLP;3657
2026-02;Andalucía;Córdoba;BIODIESEL;204
2026-02;Andalucía;Córdoba;GASÓLEO A;25763
2026-02;Andalucía;Córdoba;GASÓLEO B;5837
2026-02;Andalucía;Córdoba;GASÓLEO C;1160
2026-02;Andalucía;Córdoba;OTROS GASOLEOS;0
2026-02;Andalucía;Córdoba;BIOETANOL;0
2026-02;Andalucía;Córdoba;GASOLINA  AUTO. S/PB 95 I.O.;5450
2026-02;Andalucía;Córdoba;GASOLINA  AUTO. S/PB 98 I.O.;149
2026-02;Andalucía;Córdoba;OTRAS GASOLINAS;2
2026-02;Andalucía;Córdoba;FUELÓLEO  BIA;25
2026-02;Andalucía;Córdoba;OTROS FUELÓLEOS;0
2026-02;Andalucía;Córdoba;QUEROSENO AVIACIÓN;30
2026-02;Andalucía;Córdoba;OTROS QUEROSENOS;0
2026-02;Andalucía;Córdoba;GLP;2075
2026-02;Andalucía;Granada;BIODIESEL;97
2026-02;Andalucía;Granada;GASÓLEO A;29461
2026-02;Andalucía;Granada;GASÓLEO B;5208
2026-02;Andalucía;Granada;GASÓLEO C;3998
2026-02;Andalucía;Granada;OTROS GASOLEOS;486
2026-02;Andalucía;Granada;BIOETANOL;0
2026-02;Andalucía;Granada;GASOLINA  AUTO. S/PB 95 I.O.;8225
2026-02;Andalucía;Granada;GASOLINA  AUTO. S/PB 98 I.O.;395
2026-02;Andalucía;Granada;OTRAS GASOLINAS;4
2026-02;Andalucía;Granada;FUELÓLEO  BIA;52
2026-02;Andalucía;Granada;OTROS FUELÓLEOS;509
2026-02;Andalucía;Granada;QUEROSENO AVIACIÓN;996
2026-02;Andalucía;Granada;OTROS QUEROSENOS;0
2026-02;Andalucía;Granada;GLP;3593
2026-02;Andalucía;Huelva;BIODIESEL;237
2026-02;Andalucía;Huelva;GASÓLEO A;21299
2026-02;Andalucía;Huelva;GASÓLEO B;7446
2026-02;Andalucía;Huelva;GASÓLEO C;234
2026-02;Andalucía;Huelva;OTROS GASOLEOS;4466
2026-02;Andalucía;Huelva;BIOETANOL;0
2026-02;Andalucía;Huelva;GASOLINA  AUTO. S/PB 95 I.O.;4553
2026-02;Andalucía;Huelva;GASOLINA  AUTO. S/PB 98 I.O.;171
2026-02;Andalucía;Huelva;OTRAS GASOLINAS;0
2026-02;Andalucía;Huelva;FUELÓLEO  BIA;584
2026-02;Andalucía;Huelva;OTROS FUELÓLEOS;7972
2026-02;Andalucía;Huelva;QUEROSENO AVIACIÓN;0
2026-02;Andalucía;Huelva;OTROS QUEROSENOS;0
2026-02;Andalucía;Huelva;GLP;2675
2026-02;Andalucía;Jaén;BIODIESEL;248
2026-02;Andalucía;Jaén;GASÓLEO A;29613
2026-02;Andalucía;Jaén;GASÓLEO B;3956
2026-02;Andalucía;Jaén;GASÓLEO C;1570
2026-02;Andalucía;Jaén;OTROS GASOLEOS;0
2026-02;Andalucía;Jaén;BIOETANOL;0
2026-02;Andalucía;Jaén;GASOLINA  AUTO. S/PB 95 I.O.;5289
2026-02;Andalucía;Jaén;GASOLINA  AUTO. S/PB 98 I.O.;133
2026-02;Andalucía;Jaén;OTRAS GASOLINAS;0
2026-02;Andalucía;Jaén;FUELÓLEO  BIA;276
2026-02;Andalucía;Jaén;OTROS FUELÓLEOS;0
2026-02;Andalucía;Jaén;QUEROSENO AVIACIÓN;0
2026-02;Andalucía;Jaén;OTROS QUEROSENOS;0
2026-02;Andalucía;Jaén;GLP;1877
2026-02;Andalucía;Málaga;BIODIESEL;212
2026-02;Andalucía;Málaga;GASÓLEO A;41754
2026-02;Andalucía;Málaga;GASÓLEO B;3967
2026-02;Andalucía;Málaga;GASÓLEO C;700
2026-02;Andalucía;Málaga;OTROS GASOLEOS;1185
2026-02;Andalucía;Málaga;BIOETANOL;0
2026-02;Andalucía;Málaga;GASOLINA  AUTO. S/PB 95 I.O.;18341
2026-02;Andalucía;Málaga;GASOLINA  AUTO. S/PB 98 I.O.;1085
2026-02;Andalucía;Málaga;OTRAS GASOLINAS;14
2026-02;Andalucía;Málaga;FUELÓLEO  BIA;77
2026-02;Andalucía;Málaga;OTROS FUELÓLEOS;0
2026-02;Andalucía;Málaga;QUEROSENO AVIACIÓN;27274
2026-02;Andalucía;Málaga;OTROS QUEROSENOS;0
2026-02;Andalucía;Málaga;GLP;5392
2026-02;Andalucía;Sevilla;BIODIESEL;231
2026-02;Andalucía;Sevilla;GASÓLEO A;51345
2026-02;Andalucía;Sevilla;GASÓLEO B;6042
2026-02;Andalucía;Sevilla;GASÓLEO C;938
2026-02;Andalucía;Sevilla;OTROS GASOLEOS;1282
2026-02;Andalucía;Sevilla;BIOETANOL;0
2026-02;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 95 I.O.;16146
2026-02;Andalucía;Sevilla;GASOLINA  AUTO. S/PB 98 I.O.;399
2026-02;Andalucía;Sevilla;OTRAS GASOLINAS;4
2026-02;Andalucía;Sevilla;FUELÓLEO  BIA;101
2026-02;Andalucía;Sevilla;OTROS FUELÓLEOS;0
2026-02;Andalucía;Sevilla;QUEROSENO AVIACIÓN;11671
2026-02;Andalucía;Sevilla;OTROS QUEROSENOS;0
2026-02;Andalucía;Sevilla;GLP;5295
2026-02;Aragón;Huesca;BIODIESEL;217
2026-02;Aragón;Huesca;GASÓLEO A;13418
2026-02;Aragón;Huesca;GASÓLEO B;6273
2026-02;Aragón;Huesca;GASÓLEO C;1855
2026-02;Aragón;Huesca;OTROS GASOLEOS;0
2026-02;Aragón;Huesca;BIOETANOL;0
2026-02;Aragón;Huesca;GASOLINA  AUTO. S/PB 95 I.O.;3290
2026-02;Aragón;Huesca;GASOLINA  AUTO. S/PB 98 I.O.;161
2026-02;Aragón;Huesca;OTRAS GASOLINAS;0
2026-02;Aragón;Huesca;FUELÓLEO  BIA;0
2026-02;Aragón;Huesca;OTROS FUELÓLEOS;0
2026-02;Aragón;Huesca;QUEROSENO AVIACIÓN;29
2026-02;Aragón;Huesca;OTROS QUEROSENOS;0
2026-02;Aragón;Huesca;GLP;3010
2026-02;Aragón;Teruel;BIODIESEL;78
2026-02;Aragón;Teruel;GASÓLEO A;8645
2026-02;Aragón;Teruel;GASÓLEO B;4047
2026-02;Aragón;Teruel;GASÓLEO C;2151
2026-02;Aragón;Teruel;OTROS GASOLEOS;0
2026-02;Aragón;Teruel;BIOETANOL;0
2026-02;Aragón;Teruel;GASOLINA  AUTO. S/PB 95 I.O.;1501
2026-02;Aragón;Teruel;GASOLINA  AUTO. S/PB 98 I.O.;78
2026-02;Aragón;Teruel;OTRAS GASOLINAS;0
2026-02;Aragón;Teruel;FUELÓLEO  BIA;52
2026-02;Aragón;Teruel;OTROS FUELÓLEOS;0
2026-02;Aragón;Teruel;QUEROSENO AVIACIÓN;78
2026-02;Aragón;Teruel;OTROS QUEROSENOS;0
2026-02;Aragón;Teruel;GLP;741
2026-02;Aragón;Zaragoza;BIODIESEL;1567
2026-02;Aragón;Zaragoza;GASÓLEO A;40675
2026-02;Aragón;Zaragoza;GASÓLEO B;9432
2026-02;Aragón;Zaragoza;GASÓLEO C;7760
2026-02;Aragón;Zaragoza;OTROS GASOLEOS;0
2026-02;Aragón;Zaragoza;BIOETANOL;0
2026-02;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 95 I.O.;9339
2026-02;Aragón;Zaragoza;GASOLINA  AUTO. S/PB 98 I.O.;347
2026-02;Aragón;Zaragoza;OTRAS GASOLINAS;2
2026-02;Aragón;Zaragoza;FUELÓLEO  BIA;0
2026-02;Aragón;Zaragoza;OTROS FUELÓLEOS;0
2026-02;Aragón;Zaragoza;QUEROSENO AVIACIÓN;6268
2026-02;Aragón;Zaragoza;OTROS QUEROSENOS;0
2026-02;Aragón;Zaragoza;GLP;2499
2026-02;Asturias, Principado de;Asturias;BIODIESEL;342
2026-02;Asturias, Principado de;Asturias;GASÓLEO A;28504
2026-02;Asturias, Principado de;Asturias;GASÓLEO B;6229
2026-02;Asturias, Principado de;Asturias;GASÓLEO C;3985
2026-02;Asturias, Principado de;Asturias;OTROS GASOLEOS;3147
2026-02;Asturias, Principado de;Asturias;BIOETANOL;0
2026-02;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 95 I.O.;8010
2026-02;Asturias, Principado de;Asturias;GASOLINA  AUTO. S/PB 98 I.O.;474
2026-02;Asturias, Principado de;Asturias;OTRAS GASOLINAS;3
2026-02;Asturias, Principado de;Asturias;FUELÓLEO  BIA;311
2026-02;Asturias, Principado de;Asturias;OTROS FUELÓLEOS;150
2026-02;Asturias, Principado de;Asturias;QUEROSENO AVIACIÓN;1415
2026-02;Asturias, Principado de;Asturias;OTROS QUEROSENOS;0
2026-02;Asturias, Principado de;Asturias;GLP;2690
2026-02;Balears, Illes;Balears, Illes;BIODIESEL;93
2026-02;Balears, Illes;Balears, Illes;GASÓLEO A;21937
2026-02;Balears, Illes;Balears, Illes;GASÓLEO B;3717
2026-02;Balears, Illes;Balears, Illes;GASÓLEO C;9173
2026-02;Balears, Illes;Balears, Illes;OTROS GASOLEOS;854
2026-02;Balears, Illes;Balears, Illes;BIOETANOL;0
2026-02;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 95 I.O.;16118
2026-02;Balears, Illes;Balears, Illes;GASOLINA  AUTO. S/PB 98 I.O.;795
2026-02;Balears, Illes;Balears, Illes;OTRAS GASOLINAS;20
2026-02;Balears, Illes;Balears, Illes;FUELÓLEO  BIA;0
2026-02;Balears, Illes;Balears, Illes;OTROS FUELÓLEOS;0
2026-02;Balears, Illes;Balears, Illes;QUEROSENO AVIACIÓN;14756
2026-02;Balears, Illes;Balears, Illes;OTROS QUEROSENOS;0
2026-02;Balears, Illes;Balears, Illes;GLP;3987
2026-02;Canarias;Palmas, Las;BIODIESEL;310
2026-02;Canarias;Palmas, Las;GASÓLEO A;25089
2026-02;Canarias;Palmas, Las;GASÓLEO B;0
2026-02;Canarias;Palmas, Las;GASÓLEO C;0
2026-02;Canarias;Palmas, Las;OTROS GASOLEOS;88147
2026-02;Canarias;Palmas, Las;BIOETANOL;0
2026-02;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 95 I.O.;18326
2026-02;Canarias;Palmas, Las;GASOLINA  AUTO. S/PB 98 I.O.;3374
2026-02;Canarias;Palmas, Las;OTRAS GASOLINAS;1
2026-02;Canarias;Palmas, Las;FUELÓLEO  BIA;121517
2026-02;Canarias;Palmas, Las;OTROS FUELÓLEOS;59338
2026-02;Canarias;Palmas, Las;QUEROSENO AVIACIÓN;53156
2026-02;Canarias;Palmas, Las;OTROS QUEROSENOS;0
2026-02;Canarias;Palmas, Las;GLP;3265
2026-02;Canarias;Santa Cruz de Tenerife;BIODIESEL;245
2026-02;Canarias;Santa Cruz de Tenerife;GASÓLEO A;23782
2026-02;Canarias;Santa Cruz de Tenerife;GASÓLEO B;0
2026-02;Canarias;Santa Cruz de Tenerife;GASÓLEO C;0
2026-02;Canarias;Santa Cruz de Tenerife;OTROS GASOLEOS;49414
2026-02;Canarias;Santa Cruz de Tenerife;BIOETANOL;0
2026-02;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 95 I.O.;17342
2026-02;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 98 I.O.;4531
2026-02;Canarias;Santa Cruz de Tenerife;OTRAS GASOLINAS;0
2026-02;Canarias;Santa Cruz de Tenerife;FUELÓLEO  BIA;16096
2026-02;Canarias;Santa Cruz de Tenerife;OTROS FUELÓLEOS;20469
2026-02;Canarias;Santa Cruz de Tenerife;QUEROSENO AVIACIÓN;52812
2026-02;Canarias;Santa Cruz de Tenerife;OTROS QUEROSENOS;0
2026-02;Canarias;Santa Cruz de Tenerife;GLP;3936
2026-02;Cantabria;Cantabria;BIODIESEL;401
2026-02;Cantabria;Cantabria;GASÓLEO A;21313
2026-02;Cantabria;Cantabria;GASÓLEO B;4963
2026-02;Cantabria;Cantabria;GASÓLEO C;158
2026-02;Cantabria;Cantabria;OTROS GASOLEOS;1196
2026-02;Cantabria;Cantabria;BIOETANOL;0
2026-02;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 95 I.O.;6224
2026-02;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 98 I.O.;213
2026-02;Cantabria;Cantabria;OTRAS GASOLINAS;1
2026-02;Cantabria;Cantabria;FUELÓLEO  BIA;422
2026-02;Cantabria;Cantabria;OTROS FUELÓLEOS;0
2026-02;Cantabria;Cantabria;QUEROSENO AVIACIÓN;628
2026-02;Cantabria;Cantabria;OTROS QUEROSENOS;0
2026-02;Cantabria;Cantabria;GLP;1977
2026-02;Castilla - La Mancha;Albacete;BIODIESEL;185
2026-02;Castilla - La Mancha;Albacete;GASÓLEO A;16962
2026-02;Castilla - La Mancha;Albacete;GASÓLEO B;4961
2026-02;Castilla - La Mancha;Albacete;GASÓLEO C;3011
2026-02;Castilla - La Mancha;Albacete;OTROS GASOLEOS;0
2026-02;Castilla - La Mancha;Albacete;BIOETANOL;0
2026-02;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 95 I.O.;3277
2026-02;Castilla - La Mancha;Albacete;GASOLINA  AUTO. S/PB 98 I.O.;130
2026-02;Castilla - La Mancha;Albacete;OTRAS GASOLINAS;0
2026-02;Castilla - La Mancha;Albacete;FUELÓLEO  BIA;0
2026-02;Castilla - La Mancha;Albacete;OTROS FUELÓLEOS;0
2026-02;Castilla - La Mancha;Albacete;QUEROSENO AVIACIÓN;35
2026-02;Castilla - La Mancha;Albacete;OTROS QUEROSENOS;0
2026-02;Castilla - La Mancha;Albacete;GLP;1403
2026-02;Castilla - La Mancha;Ciudad Real;BIODIESEL;533
2026-02;Castilla - La Mancha;Ciudad Real;GASÓLEO A;21791
2026-02;Castilla - La Mancha;Ciudad Real;GASÓLEO B;6514
2026-02;Castilla - La Mancha;Ciudad Real;GASÓLEO C;3446
2026-02;Castilla - La Mancha;Ciudad Real;OTROS GASOLEOS;0
2026-02;Castilla - La Mancha;Ciudad Real;BIOETANOL;0
2026-02;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 95 I.O.;4149
2026-02;Castilla - La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 98 I.O.;180
2026-02;Castilla - La Mancha;Ciudad Real;OTRAS GASOLINAS;0
2026-02;Castilla - La Mancha;Ciudad Real;FUELÓLEO  BIA;44
2026-02;Castilla - La Mancha;Ciudad Real;OTROS FUELÓLEOS;0
2026-02;Castilla - La Mancha;Ciudad Real;QUEROSENO AVIACIÓN;23
2026-02;Castilla - La Mancha;Ciudad Real;OTROS QUEROSENOS;0
2026-02;Castilla - La Mancha;Ciudad Real;GLP;1385
2026-02;Castilla - La Mancha;Cuenca;BIODIESEL;118
2026-02;Castilla - La Mancha;Cuenca;GASÓLEO A;13481
2026-02;Castilla - La Mancha;Cuenca;GASÓLEO B;7091
2026-02;Castilla - La Mancha;Cuenca;GASÓLEO C;1964
2026-02;Castilla - La Mancha;Cuenca;OTROS GASOLEOS;0
2026-02;Castilla - La Mancha;Cuenca;BIOETANOL;0
2026-02;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 95 I.O.;2288
2026-02;Castilla - La Mancha;Cuenca;GASOLINA  AUTO. S/PB 98 I.O.;89
2026-02;Castilla - La Mancha;Cuenca;OTRAS GASOLINAS;0
2026-02;Castilla - La Mancha;Cuenca;FUELÓLEO  BIA;0
2026-02;Castilla - La Mancha;Cuenca;OTROS FUELÓLEOS;0
2026-02;Castilla - La Mancha;Cuenca;QUEROSENO AVIACIÓN;12
2026-02;Castilla - La Mancha;Cuenca;OTROS QUEROSENOS;0
2026-02;Castilla - La Mancha;Cuenca;GLP;998
2026-02;Castilla - La Mancha;Guadalajara;BIODIESEL;263
2026-02;Castilla - La Mancha;Guadalajara;GASÓLEO A;11431
2026-02;Castilla - La Mancha;Guadalajara;GASÓLEO B;4417
2026-02;Castilla - La Mancha;Guadalajara;GASÓLEO C;2335
2026-02;Castilla - La Mancha;Guadalajara;OTROS GASOLEOS;0
2026-02;Castilla - La Mancha;Guadalajara;BIOETANOL;0
2026-02;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 95 I.O.;3737
2026-02;Castilla - La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 98 I.O.;105
2026-02;Castilla - La Mancha;Guadalajara;OTRAS GASOLINAS;0
2026-02;Castilla - La Mancha;Guadalajara;FUELÓLEO  BIA;27
2026-02;Castilla - La Mancha;Guadalajara;OTROS FUELÓLEOS;0
2026-02;Castilla - La Mancha;Guadalajara;QUEROSENO AVIACIÓN;0
2026-02;Castilla - La Mancha;Guadalajara;OTROS QUEROSENOS;0
2026-02;Castilla - La Mancha;Guadalajara;GLP;783
2026-02;Castilla - La Mancha;Toledo;BIODIESEL;555
2026-02;Castilla - La Mancha;Toledo;GASÓLEO A;32174
2026-02;Castilla - La Mancha;Toledo;GASÓLEO B;13106
2026-02;Castilla - La Mancha;Toledo;GASÓLEO C;5945
2026-02;Castilla - La Mancha;Toledo;OTROS GASOLEOS;0
2026-02;Castilla - La Mancha;Toledo;BIOETANOL;0
2026-02;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 95 I.O.;8045
2026-02;Castilla - La Mancha;Toledo;GASOLINA  AUTO. S/PB 98 I.O.;309
2026-02;Castilla - La Mancha;Toledo;OTRAS GASOLINAS;0
2026-02;Castilla - La Mancha;Toledo;FUELÓLEO  BIA;40
2026-02;Castilla - La Mancha;Toledo;OTROS FUELÓLEOS;0
2026-02;Castilla - La Mancha;Toledo;QUEROSENO AVIACIÓN;28
2026-02;Castilla - La Mancha;Toledo;OTROS QUEROSENOS;0
2026-02;Castilla - La Mancha;Toledo;GLP;2659
2026-02;Castilla y León;Ávila;BIODIESEL;70
2026-02;Castilla y León;Ávila;GASÓLEO A;6030
2026-02;Castilla y León;Ávila;GASÓLEO B;2984
2026-02;Castilla y León;Ávila;GASÓLEO C;1327
2026-02;Castilla y León;Ávila;OTROS GASOLEOS;0
2026-02;Castilla y León;Ávila;BIOETANOL;0
2026-02;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 95 I.O.;1573
2026-02;Castilla y León;Ávila;GASOLINA  AUTO. S/PB 98 I.O.;58
